Query Name	Rank	Scaled Rank	Set_name	TF	Intersect	Set length	FET p-value	FDR	Odds Ratio	Library	Overlapping_Genes
"gene_set_query"	"11"	"0.09322"	"FOSL2_SKNSH_HG19"	"FOSL2"	"21"	"412"	"1.805E-4"	"0.00693"	"2.586"	"ENCODE--ChIP-seq"	"DDIT3,ATF3,PRDM10,NFATC2,NR1D1,F3,RAPGEF3,SGMS1,MICALL2,ASPH,HDAC7,EFR3B,ERRFI1,HEG1,CTTN,COL19A1,MNT,KBTBD7,CAV1,IL7R,ASAP1"
"gene_set_query"	"12"	"0.1017"	"FOS_ENDOTHELIALCELLOFUMBILICALVEIN_HG19"	"FOS"	"62"	"1814"	"1.851E-4"	"0.00693"	"1.704"	"ENCODE--ChIP-seq"	"GJA1,ZMIZ1,MRTFA,ATG13,WDR81,DDIT3,FN1,NR1D1,FOS,F3,SLC29A3,RAPGEF3,SPTY2D1,MICALL2,ERO1A,PLOD2,RNF19A,PHLDA1,CALCRL,BAG3,MAFF,DDI2,ITGAX,HMGCS1,POLR2A,FEM1C,KCNJ2,SLC25A25,ST7,HECA,DCUN1D3,CARMIL1,ZFAND2A,SLC7A11,HERPUD1,XPO4,ZMYM6,SPTAN1,HEG1,IL1B,TFEC,CD55,DPY19L3,KBTBD7,ABCG1,MYH10,CAV1,HMGA2,ARHGAP26,ARHGAP31,NGLY1,CXCL2,AFF4,RHBDF1,ABCC1,PLA2G4C,FCHSD2,ASAP1,AGPAT4,RPS6KC1,PPP2R3A,IRGQ"
"gene_set_query"	"13"	"0.1102"	"CTCF_CH12LX_MM9"	"CTCF"	"96"	"3093"	"1.883E-4"	"0.00693"	"1.542"	"ENCODE--ChIP-seq"	"ZMIZ1,PRKCG,REV1,ARMC7,WDR81,RRS1,PIP5K1C,TSLP,ATG2A,MTMR10,LETM2,MYOF,FOS,F3,GPRC5B,PLCB3,CDC42EP2,PLEKHO2,SLC29A3,SDAD1,PAPSS2,FGD6,MBD4,HIPK2,SNX16,LIMS2,CSF3,PHLDA1,COL27A1,CISH,SWAP70,TXLNB,MAPKAPK3,LIX1,FSCN1,HVCN1,SP4,PLEKHM1,HPSE,DNMT3L,PSTPIP1,EFHD2,AHSA1,ASPH,LRRC8D,TSPOAP1,KCNJ2,EFR3B,DOP1B,ERRFI1,IL12B,PIEZO1,ARRDC3,RSAD1,TRIM14,SIK2,EPHA1,SDC3,LIF,MICAL3,GADD45G,CDS2,GYS1,XPO4,HEG1,MINK1,BBS10,TLR2,CD55,VEGFA,PER1,PRDM1,ACRBP,ETS2,CCND1,GNPTAB,TGM2,MYCL,TIMELESS,ABCG1,DPEP3,ITPRID2,MAST1,CXCL3,AFF4,INSYN2B,RASGEF1B,DBT,ABCC1,TBC1D9,IRAK3,ELF4,PLEC,RGS16,PKD1L2,MAPK8"
"gene_set_query"	"14"	"0.1186"	"NFIC_SKNSH_HG19"	"NFIC"	"26"	"587"	"3.175E-4"	"0.00983"	"2.231"	"ENCODE--ChIP-seq"	"ZC3H12C,GJA1,WDR81,TSLP,CDKN1A,DUSP2,CDC42EP2,SGMS1,MICALL2,RNF19A,PHLDA1,FSCN1,ASPH,PIEZO1,TNRC18,GADD45G,COL19A1,PER1,CAV1,HMGA2,IL7R,MMP2,ASAP1,ATP2B4,WEE1,LPIN2"
"gene_set_query"	"15"	"0.1271"	"CBX2_K562_HG19"	"CBX2"	"60"	"1781"	"3.206E-4"	"0.00983"	"1.678"	"ENCODE--ChIP-seq"	"ZC3H12C,ATF3,RRS1,FN1,NFATC2,SLC16A10,OLR1,SH3BGRL2,MYOF,FOS,F3,HAP1,SLC7A3,FGD4,HIPK2,SNX16,LIMS2,DACH1,COL27A1,TXLNB,FBLIM1,FTX,FBXO40,CD300LF,FLT1,ITGB8,SMARCD3,FNIP2,KCNJ2,EFR3B,ERRFI1,IL12B,HECA,MAP6,RASSF8,SESTD1,SDC1,HEG1,TLR2,COL19A1,LHFPL2,RIPOR2,PRDM1,ETS2,CCND1,TMEM38B,TMOD1,MYCL,MYADM,ABCG1,ADGRG6,SELE,LRP12,CXCL1,FHAD1,IRAK3,NAV2,MMP9,ASAP1,PPP2R3A"
"gene_set_query"	"16"	"0.1356"	"STAT3_HELAS3_HG19"	"STAT3"	"59"	"1780"	"5.144E-4"	"0.0148"	"1.65"	"ENCODE--ChIP-seq"	"MRTFA,WDR81,ATF3,FLRT2,SERPINH1,PIP5K1C,PLK2,NR1D1,PBX1,MTMR11,OLR1,DUSP2,MYOF,FOS,PAPSS2,BTAF1,LDLR,CTNND1,PLOD2,RNF19A,RALGAPA2,CLIP1,MADD,MAFF,MAP3K12,NFE2L2,ITGB8,HMGCS1,ASPH,HDAC7,ERRFI1,IL12B,ARRDC3,MFSD12,DCUN1D3,TSHZ1,SESTD1,SLC7A11,HEG1,IL1B,CD55,TM4SF19,TRIP11,PRDM1,CCND1,MYADM,ABCG1,USP53,ADGRG6,IL7R,CXCL2,AFF4,LASP1,TBC1D9,RGS16,RRBP1,HMGCR,TOGARAM1,ATP2B4"
"gene_set_query"	"17"	"0.1441"	"GATA3_SKNSH_HG19"	"GATA3"	"39"	"1054"	"5.402E-4"	"0.0148"	"1.85"	"ENCODE--ChIP-seq"	"GJA1,ARMC9,PRDM10,FLRT2,JUP,TSLP,NFATC2,LETM2,DUSP2,FOS,PAPSS2,SNX29,LIX1,FSCN1,FBLIM1,HTR2B,ASPH,HDAC7,TXNRD1,ERRFI1,PIEZO1,RRAD,TNRC18,RASSF8,SLC7A11,COL19A1,VCL,USP53,ADGRG6,CAV1,HMGA2,SELE,IL7R,CXCL2,TRPS1,LRRFIP2,MMP2,RRBP1,ASAP1"
"gene_set_query"	"18"	"0.1525"	"TCF12_SKNSH_HG19"	"TCF12"	"30"	"744"	"5.616E-4"	"0.0148"	"2.023"	"ENCODE--ChIP-seq"	"WDR81,PRDM10,FLRT2,TSLP,CDKN1A,COL10A1,DUSP2,SPTY2D1,GPNMB,PHLDB1,FSCN1,FBLIM1,ASPH,TXNRD1,ERRFI1,PIEZO1,RRAD,TNRC18,SLC7A11,COL19A1,PRDM1,VCL,ADGRG6,CAV1,IL7R,LASP1,LRRFIP2,MMP2,ASAP1,S1PR2"
"gene_set_query"	"19"	"0.161"	"MAFK_ESE14_MM9"	"MAFK"	"42"	"1169"	"6.176E-4"	"0.0155"	"1.794"	"ENCODE--ChIP-seq"	"GJA1,REV1,ARMC7,TREML4,ATG2A,MYOF,FOS,FGD4,CASP8AP2,MOCOS,CTNND1,AHR,FBRSL1,SLC39A4,TPM4,TXLNB,SQSTM1,ANKRD23,MAFF,SP3,NFE2L2,EFHD2,SPG11,LENG8,KLF7,DOP1B,ARRDC3,TNRC18,GADD45G,SLC7A11,AKAP12,PCYT1A,MNT,KBTBD7,LOXL3,PRDM1,TBC1D23,CACNA1A,LRRFIP2,MMP9,PLEC,EYA4"
"gene_set_query"	"20"	"0.1695"	"GATA2_ENDOTHELIALCELLOFUMBILICALVEIN_HG19"	"GATA2"	"57"	"1809"	"0.001824"	"0.0387"	"1.566"	"ENCODE--ChIP-seq"	"ZC3H12C,ARMC9,WDR81,PRDM10,FLRT2,PLK2,PBX1,PPFIBP1,LETM2,FOS,CDC42EP2,SNX29,MBD4,CSF3,PHLDA1,TPM4,CLIP1,FSCN1,CALCRL,FBLIM1,FTX,BAG3,HTR2B,ADAMTS4,VWF,AHSA1,HDAC7,SH2B3,KCNJ2,ANGPT2,MYO1E,DCUN1D3,TSHZ1,TNRC18,RASSF8,ACVRL1,IL1A,TFEC,ETS2,RGS2,TGM2,ADGRG6,MYH10,ITPRID2,CAV1,HMGA2,IL7R,CXCL2,LASP1,TRPS1,LRRFIP2,FCHSD2,RRBP1,ASAP1,AGPAT4,TOGARAM1,WEE1"
"gene_set_query"	"21"	"0.178"	"FOSL1_K562_HG19"	"FOSL1"	"29"	"773"	"0.001954"	"0.0387"	"1.876"	"ENCODE--ChIP-seq"	"CAPN15,WDR81,DDIT3,ATF3,SERPINH1,NFATC2,NR1D1,F3,RAPGEF3,SGMS1,SNX29,MICALL2,PHLDB1,DDI2,ITGAX,HDAC7,TSPOAP1,ST7,MFSD12,CTTN,MNT,TM4SF19,KBTBD7,VCL,HK2,LASP1,RHBDF1,ELF4,NAA15"
"gene_set_query"	"22"	"0.1864"	"E2F1_HELAS3_HG19"	"E2F1"	"58"	"1854"	"0.001961"	"0.0387"	"1.555"	"ENCODE--ChIP-seq"	"ZC3H12C,REV1,NISCH,SLC5A3,PRDM10,MTMR10,DUSP2,F3,HEATR5A,BTAF1,MBD4,CASP8AP2,SNX16,ERO1A,RNF19A,PHLDA1,RALGAPA2,SWAP70,ATXN2L,CLIP1,SOCS4,HPSE,NFE2L2,PSD3,SUMO2,ASPH,HDAC7,SLC25A25,PIEZO1,RSAD1,NECAB3,SDC3,TNRC18,MICAL3,RASSF8,SESTD1,XPO4,SPTAN1,HEG1,MINK1,SREBF2,SFI1,SUSD6,CD55,TRIP11,PVR,MANEA,TMEM38B,TIMELESS,HMGA2,SSH1,LRP12,CXCL2,LASP1,FCHSD2,ELF4,ASAP1,WEE1"
"gene_set_query"	"23"	"0.1949"	"TEAD4_ECC1_HG19"	"TEAD4"	"58"	"1871"	"0.002363"	"0.045"	"1.54"	"ENCODE--ChIP-seq"	"ZMIZ1,REV1,WDR81,JUP,PLK2,PPFIBP1,PHF8,DUSP2,MYOF,FOS,HEATR5A,RAPGEF3,SGMS1,FGD6,LDLR,RNF19A,PHLDA1,CISH,SWAP70,ATXN2L,MAPKAPK3,MAFF,LRCH3,FEM1C,EFR3B,PIEZO1,RSAD1,STK38L,TNRC18,GADD45G,SLC7A11,SPTAN1,PCYT1A,SREBF2,PTGER2,CD55,PNPLA2,PVR,ETS2,CCND1,TIMELESS,USP53,MYH10,HMGA2,USP37,DOCK8,LASP1,RASGEF1B,DBT,CFAP45,RHBDF1,KLF11,TTC37,TBC1D9,FCHSD2,EYA4,PPP2R3A,WEE1"
"gene_set_query"	"24"	"0.2034"	"BHLHE40_MELCELLLINE_MM9"	"BHLHE40"	"53"	"1702"	"0.003109"	"0.0536"	"1.547"	"ENCODE--ChIP-seq"	"SPI1,REV1,MRTFA,ATG13,WDR81,ATF3,PIP5K1C,NR1D1,DUSP2,SDAD1,SLC7A3,BTAF1,GPR146,TNF,MAPKAPK3,MAFF,NFE2L2,SPG11,LCP2,MARCKSL1,NCKAP5L,DOP1B,ST7,PIEZO1,RSAD1,SDC3,TMEM86A,MICAL3,TRERF1,GADD45G,DOT1L,MNT,VEGFA,PER1,ITCH,DPY19L3,PRDM9,ARHGAP35,GNPTAB,TMEM38B,UBE4B,USP53,ITPRID2,ARHGAP26,AFF4,HK2,SPRED3,KLF11,PLEC,RRBP1,MAPK8,WEE1,LPIN2"
"gene_set_query"	"25"	"0.2119"	"CEBPB_C2C12_MM9"	"CEBPB"	"42"	"1285"	"0.003305"	"0.0553"	"1.627"	"ENCODE--ChIP-seq"	"SPI1,MSANTD3,GJA1,DDIT3,ATF3,JUP,FN1,NR1D1,LETM2,OLR1,CDC42EP2,SDAD1,SPTY2D1,MOCOS,DHRS9,ERO1A,ATXN2L,TXLNB,SQSTM1,CALCRL,MAFF,NFE2L2,FLT1,POLR2A,NNAT,FEM1C,TSPOAP1,ST7,EPHA1,TNRC18,SESTD1,SLC7A11,HERPUD1,GYS1,ZHX2,SREBF2,MNT,PER1,PNPLA2,ARHGAP35,LASP1,PLEC"
"gene_set_query"	"26"	"0.2203"	"ZKSCAN1_MELCELLLINE_MM9"	"ZKSCAN1"	"11"	"204"	"0.003599"	"0.0584"	"2.744"	"ENCODE--ChIP-seq"	"PIP5K1C,NFE2L2,ITGAL,SPN,ITGAX,LCK,SH3BP1,LDLRAD4,HEG1,S1PR2,PPP2R3A"
"gene_set_query"	"27"	"0.2288"	"GATA1_K562_HG19"	"GATA1"	"24"	"660"	"0.006281"	"0.0912"	"1.817"	"ENCODE--ChIP-seq"	"SPI1,PIP5K1C,JUP,DUSP2,FOS,MICALL2,SNX16,GPR146,CSF3,PHLDA1,CISH,MAPKAPK3,FBLIM1,CD300LF,SPN,SH2B3,STXBP6,GADD45G,MYH10,SSH1,TRPS1,FCHSD2,PKD1L2,RRBP1"
"gene_set_query"	"28"	"0.2373"	"RELA_GM12878_HG19"	"RELA"	"25"	"724"	"0.009871"	"0.118"	"1.722"	"ENCODE--ChIP-seq"	"ZC3H12C,ATF3,DUSP2,CHST7,TXLNB,FSCN1,LRCH3,ITGAL,SPN,ITGB8,POLR2A,TSPOAP1,SH2B3,MARCKSL1,CBLB,EGR2,PILRA,ARHGAP31,NFKBID,CGAS,LRRFIP2,IRAK3,MMP9,FCHSD2,ASAP1"
"gene_set_query"	"29"	"0.2458"	"TAL1_MELCELLLINE_MM9"	"TAL1"	"55"	"1904"	"0.0106"	"0.122"	"1.432"	"ENCODE--ChIP-seq"	"SPI1,ARMC9,NISCH,DDIT3,SLC16A10,TREML1,ATG2A,CIC,PLCB3,CDC42EP2,PLEKHO2,SPTY2D1,PROKR1,BTAF1,MICALL2,GPR146,ERO1A,RNF19A,CISH,SP4,NFE2L2,SPN,EFHD2,HDAC7,SH3BP1,POLR2A,SH2B3,SLC25A25,ARRDC3,RSAD1,DCUN1D3,SMIM6,PILRA,GADD45G,SDC1,MINK1,SREBF2,IL1B,GNPTAB,TMOD1,VCL,CSF2RB,MYH10,DOCK8,MAST1,AFF4,TMEM104,LRRFIP2,PLA2G4C,FGR,PKD1L2,ASAP1,ATP2B4,IRGQ,LPIN2"
"gene_set_query"	"30"	"0.2542"	"HNF4A_HEPG2_HG19"	"HNF4A"	"66"	"2396"	"0.01487"	"0.164"	"1.364"	"ENCODE--ChIP-seq"	"WDR81,DDIT3,PRDM10,JUP,NFATC2,NR1D1,TREML1,MTMR10,PHF8,SH3BGRL2,SLC39A14,HEATR5A,SLC29A3,SNX29,LDLR,MOCOS,HIPK2,PLOD2,FBRSL1,PHLDA1,SLC39A4,COL27A1,CISH,SLC9B2,MAPKAPK3,NADK,SP3,NFE2L2,DDI2,HMGCS1,DNMT3A,LCK,HDAC7,POLR2A,LRRC8D,FEM1C,MYO1E,ERRFI1,CCNL2,RSAD1,TRIM14,NECAB3,ZBTB2,CD14,STXBP6,LIF,SESTD1,SDC1,CDS2,CX3CL1,HERPUD1,NCOA2,ZHX2,ZHX1,VEGFA,CARF,MANEA,CCND1,MYADM,USP37,CXCL2,LASP1,RRBP1,TOGARAM1,WEE1,LPIN2"
"gene_set_query"	"31"	"0.2627"	"FOXA1_HEPG2_HG19"	"FOXA1"	"58"	"2074"	"0.01587"	"0.168"	"1.385"	"ENCODE--ChIP-seq"	"ZMIZ1,NFATC2,NR1D1,TREML1,ATG2A,PHF8,SH3BGRL2,FOS,SLC39A14,HEATR5A,GPRC5C,SLC29A3,RAPGEF3,FGD4,LDLR,CSF3,PLOD2,FBRSL1,PIM2,PHLDA1,MADD,SP3,NFE2L2,DDI2,ASPH,POLR2A,KLF7,DOP1B,ST7,SLC23A2,ERRFI1,CBLB,TRIM14,EPHA1,ZBTB2,TNRC18,SLC7A11,CX3CL1,HERPUD1,UBXN7,NCOA2,ZHX2,ZHX1,BBS10,CTTN,CD55,LOXL3,CCND1,UBE4B,MYADM,ADGRG6,ITPRID2,HMGA2,CXCL2,LRRFIP2,MMP2,HMGCR,WEE1"
"gene_set_query"	"32"	"0.2712"	"MYOG_MYOCYTE_MM9"	"MYOG"	"85"	"3208"	"0.01673"	"0.17"	"1.31"	"ENCODE--ChIP-seq"	"REV1,ARMC9,NISCH,SLC5A3,PLK2,PPFIBP1,MTMR10,LETM2,FOS,SLC39A14,GPRC5B,PLCB3,SGMS1,SPTY2D1,FGD6,LIMS2,GPR146,ERO1A,PLOD2,FBRSL1,RALGAPA2,TXLNB,MADD,PLEKHM1,PLEKHM2,HTR2B,PSTPIP1,DDI2,EFHD2,SPG11,SMARCD3,LENG8,SH3BP1,TXNRD1,DOP1B,SLC23A2,ERRFI1,CBLB,LDLRAD4,PIEZO1,CCNL2,RSAD1,HECA,NECAB3,RRAD,SMIM6,GADD45G,HERPUD1,GYS1,NCOA2,MINK1,MTSS1,SREBF2,NAPB,MYEF2,VEGFA,PER1,KBTBD7,RIPOR2,PRDM1,PVR,MANEA,ARHGAP35,RGS2,TGM2,MYADM,VCL,ITPRID2,HMGA2,SSH1,LRP12,DOCK8,NGLY1,AFF4,HK2,LASP1,RHBDF1,ABCC1,PTGIR,IRAK3,TENT5C,GK5,MAPK8,RPS6KC1,S1PR2"
"gene_set_query"	"33"	"0.2797"	"SRF_HEPG2_HG19"	"SRF"	"26"	"816"	"0.02128"	"0.199"	"1.584"	"ENCODE--ChIP-seq"	"SLC5A3,RRS1,CDKN1A,FOS,HEATR5A,FGD4,FGD6,MICALL2,HIPK2,CTNND1,SLC9B2,MADD,FBLIM1,RLF,NFE2L2,LENG8,KLF7,MYO1E,DCUN1D3,TSHZ1,TNRC18,DPY19L3,CARF,VCL,LRP12,TTC37"
"gene_set_query"	"34"	"0.2881"	"NR3C1_A549_HG19"	"NR3C1"	"47"	"1661"	"0.022"	"0.199"	"1.402"	"ENCODE--ChIP-seq"	"WDR81,SRCAP,FLRT2,NFATC2,NR1D1,CDKN1A,PHF8,CHST7,FOS,GPRC5C,SNX16,CSF3,PHLDB1,RNF19A,PHLDA1,FSCN1,SP3,NFE2L2,HMGCS1,HDAC7,KLF7,ERRFI1,SIK2,ZBTB2,CD14,MICAL2,GYS1,SREBF2,DOT1L,CD55,TM4SF19,LHFPL2,PER1,DPY19L3,PRDM1,MYADM,VCL,ADGRG6,CAV1,HMGA2,CXCL2,AFF4,LASP1,IRAK3,PLEC,RRBP1,BICRA"
"gene_set_query"	"35"	"0.2966"	"ZBTB7A_HEPG2_HG19"	"ZBTB7A"	"48"	"1735"	"0.02891"	"0.231"	"1.37"	"ENCODE--ChIP-seq"	"ZC3H12C,ZMIZ1,REV1,ARMC9,ARMC7,SLC5A3,FN1,LYST,SH3BGRL2,F3,HEATR5A,CDC42EP2,GPRC5C,SGMS1,FGD6,HIPK2,ERO1A,CSF3,PLOD2,PHLDA1,SLC39A4,COL27A1,LRCH3,NFE2L2,DNMT3A,SH3BP1,RNF24,MFSD12,NECAB3,SDC1,CX3CL1,SREBF2,CTTN,NAPB,LHFPL2,DPY19L3,KBTBD7,TGM2,MYADM,MYH10,ITPRID2,HMGA2,AFF4,LASP1,RHBDF1,TENT5C,FCHSD2,ASAP1"
