"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","CXCR chemokine receptor binding","GO:0045236","0.0011512781032123984","2.9388197553435407","14","424","5","25412","CXCL3,CX3CL1,CXCL1,CXCL2,ITCH"
"GO:MF","actin binding","GO:0003779","0.0012065120321821088","2.9184683426451756","449","424","23","25412","VCL,SPTBN2,FSCN1,TPM4,MYO1E,MTSS1,ITPRID2,EPB41L1,TMOD1,MARCKSL1,HIP1,MICAL2,MICALL2,STK38L,PLEC,SPTAN1,MICAL3,MYH10,LASP1,MRTFA,FGD4,SSH1,CTTN"
"GO:MF","transferase activity, transferring phosphorus-containing groups","GO:0016772","0.001434241066697568","2.843377846480232","928","424","36","25412","IRAK3,ACVRL1,FGR,NADK,FLT1,PIM2,RPS6KC1,AKAP12,PLK2,MAP3K12,CDKN1A,TENT5C,LCK,HIPK2,EPHA1,HK2,GYS1,WEE1,CCND1,MAST1,CGAS,SGMS1,STK38L,PRKCG,PIP5K1C,MAPK8,PAPSS2,MAPKAPK3,REV1,MINK1,GNPTAB,POLR2A,PCYT1A,CDS2,SIK2,GK5"
"GO:MF","signaling receptor binding","GO:0005102","0.00657675024639892","2.181988650260294","1679","424","52","25412","MARCO,IL12B,TSPOAP1,CD300LF,FLRT2,ITGB8,EDNRB,SLA,SH3BP1,TNF,VEGFA,CDC42EP2,IL1A,IL1B,TLR2,FGR,STAP1,CXCL3,PILRA,CAV1,ITGAL,ITGAX,CX3CL1,GJA1,KITL,LIF,CSF3,HAP1,SECTM1A,ARRDC3,MTSS1,TSLP,ITPRID2,CTNND1,LCK,CXCL1,CXCL2,PILRB2,VWF,ANGPT2,IL12RB1,SQSTM1,SMARCD3,NCOA2,FN1,ITCH,ITGAE,S1PR2,NISCH,CBLB,SH2B3,GPNMB"
"GO:MF","phospholipid binding","GO:0005543","0.0069757483036542245","2.15640919784414","465","424","22","25412","CD300LF,ARHGAP26,SPTBN2,MYOF,FCHSD2,MYO1E,RPS6KC1,KCNJ2,SNX29,F3,HIP1,PSD3,CGAS,PHLDA1,ASAP1,PLA2G4C,ARHGAP35,SESTD1,ATG2A,NISCH,PCYT1A,SNX16"
"GO:MF","enzyme regulator activity","GO:0030234","0.007174466889285877","2.1442103643700223","1206","424","41","25412","CD55,ATP2B4,RGS2,FGD6,SERPINB1C,SOCS4,SH3BP1,ARHGAP26,CDC42EP2,RALGAPA2,RASGEF1B,CAV1,HTR2B,RGS16,DNMT3L,RAPGEF3,MAP3K12,ARHGAP31,CDKN1A,LCK,CCNL2,CCND1,PSD3,CISH,FGD3,ASAP1,POT1B,GPRC5B,TBC1D9,PPP2R3A,FN1,MAPK8,ARHGAP35,WDR81,DOCK8,MRTFA,FGD4,MADD,CASP8AP2,ACRBP,SERPINH1"
"GO:MF","cation binding","GO:0043169","0.010963577820645626","1.960047696380816","4191","424","103","25412","KLF7,ATP2B4,ADAMTS4,PRDM1,COL18A1,FGD6,IRAK3,NR1D1,ACVRL1,HEG1,CAPN15,COL11A2,TRERF1,MYOF,IL1A,MMP9,TRIM14,COL27A1,NADK,ITGAL,ITGAX,TPM4,DPEP3,PKD1L2,LDLR,PRDM10,ZC3H12C,NOX1,HTR2B,SELE,EGR2,DNMT3L,KLF11,RNF19A,ZHX2,ZHX1,CDKN1A,MOCOS,ADAM33,RNF24,NECAB3,ASPH,FBLIM1,CLIP1,ZFAND2A,WEE1,MICAL2,ANGPT2,CACNA1A,MAST1,MMP2,CGAS,PLOD2,HDAC7,TXNRD1,SQSTM1,RSAD1,FGD3,TRPS1,ASAP1,FBXO40,TSHZ1,MICALL2,LOXL3,STK38L,PRKCG,PLA2G4C,ZFP619,AMPD3,TBC1D9,PPP2R3A,FN1,COL10A1,PLEKHM1,NGLY1,PRDM9,PLCB3,SPTAN1,SLC25A25,PHF8,REV1,CFAP45,EYA4,ITGAE,ZMIZ1,MICAL3,GNPTAB,ZFP287,POLR2A,LASP1,DNMT3A,FGD4,PCYT1A,CBLB,TRIM39,LIMS2,SP3,TGM2,ZMYM6,EFHD2,ZFP467,ZFP592,SIK2"
"GO:MF","transcription regulator activity","GO:0140110","0.012651825602622005","1.8978468031885731","1811","424","54","25412","KLF7,PRDM1,HMGA2,NR1D1,JUP,FOS,TRERF1,LPIN2,TRIM14,MYCL,POU3F1,TFEC,ATF3,EGR2,MNT,KLF11,AHR,ZHX2,ZHX1,BTAF1,SPI1,NFATC2,HIPK2,CCND1,ELF4,HDAC7,SQSTM1,TRPS1,MAFF,ETS2,TSHZ1,NFE2L2,SMARCD3,ZFP619,NCOA2,CARF,DACH1,SREBF2,MYEF2,SUPT20,RLF,PHF8,ZMIZ1,PBX1,ZBTB2,DOT1L,DDIT3,ZFP287,SP4,MRTFA,SP3,CASP8AP2,ZFP467,CIC"
"GO:MF","integrin binding","GO:0005178","0.01842268672213647","1.7346470330148298","146","424","11","25412","ITGB8,IL1B,ITGAL,ITGAX,CX3CL1,VWF,FN1,ITGAE,S1PR2,NISCH,GPNMB"
"GO:MF","metal ion binding","GO:0046872","0.018803609452529423","1.7257587776057162","4091","424","100","25412","KLF7,ATP2B4,ADAMTS4,PRDM1,COL18A1,FGD6,IRAK3,NR1D1,ACVRL1,HEG1,CAPN15,COL11A2,TRERF1,MYOF,IL1A,MMP9,TRIM14,COL27A1,NADK,ITGAL,ITGAX,TPM4,DPEP3,PKD1L2,LDLR,PRDM10,ZC3H12C,NOX1,SELE,EGR2,DNMT3L,KLF11,RNF19A,ZHX2,ZHX1,CDKN1A,MOCOS,ADAM33,RNF24,NECAB3,ASPH,FBLIM1,CLIP1,ZFAND2A,WEE1,MICAL2,ANGPT2,CACNA1A,MAST1,MMP2,CGAS,PLOD2,HDAC7,TXNRD1,SQSTM1,RSAD1,FGD3,TRPS1,ASAP1,FBXO40,TSHZ1,MICALL2,LOXL3,STK38L,PRKCG,PLA2G4C,ZFP619,AMPD3,TBC1D9,PPP2R3A,FN1,COL10A1,PLEKHM1,NGLY1,PRDM9,PLCB3,SPTAN1,SLC25A25,PHF8,REV1,EYA4,ITGAE,ZMIZ1,MICAL3,GNPTAB,ZFP287,POLR2A,LASP1,DNMT3A,FGD4,CBLB,TRIM39,LIMS2,SP3,TGM2,ZMYM6,EFHD2,ZFP467,ZFP592,SIK2"
"GO:MF","voltage-gated calcium channel activity involved in regulation of cytosolic calcium levels","GO:0099511","0.02318968077983647","1.6347052296504874","5","424","3","25412","TSPOAP1,MARCKSL1,CACNA1A"
"GO:MF","voltage-gated calcium channel activity involved in regulation of presynaptic cytosolic calcium levels","GO:0099626","0.02318968077983647","1.6347052296504874","5","424","3","25412","TSPOAP1,MARCKSL1,CACNA1A"
"GO:MF","transferase activity","GO:0016740","0.02756737863848811","1.5596045286698814","2287","424","63","25412","PRDM1,IRAK3,HMGCS1,ACVRL1,HAS1,TRIM14,FGR,NADK,FLT1,PRDM10,PIM2,CHST7,RPS6KC1,AKAP12,EGR2,DNMT3L,PLK2,RNF19A,MAP3K12,CDKN1A,MOCOS,RNF24,TENT5C,DBT,LCK,HIPK2,EPHA1,HK2,GYS1,WEE1,CCND1,MAST1,CGAS,HYAL1,FBXO40,AGPAT4,SGMS1,STK38L,PRKCG,PLA2G4C,PIP5K1C,MAPK8,PRDM9,PAPSS2,ITCH,NAA15,UBE4B,MAPKAPK3,REV1,MINK1,DOT1L,GNPTAB,POLR2A,SUMO2,DNMT3A,PCYT1A,CBLB,CDS2,TGM2,SETD1B,DPY19L3,SIK2,GK5"
"GO:MF","cytokine activity","GO:0005125","0.029098634802570907","1.5361273859837903","240","424","14","25412","IL12B,TNF,VEGFA,IL1A,IL1B,CXCL3,CX3CL1,KITL,LIF,CSF3,SECTM1A,TSLP,CXCL1,CXCL2"
"GO:MF","cytoskeletal protein binding","GO:0008092","0.042094041640915604","1.3757793736561257","1003","424","34","25412","RGS2,VCL,SPTBN2,FSCN1,TPM4,MYO1E,GJA1,HAP1,MTSS1,ITPRID2,EPB41L1,TMOD1,MARCKSL1,FBLIM1,CLIP1,HIP1,MAP6,MICAL2,MAST1,MICALL2,STK38L,MAPK8,PLEC,SPTAN1,MICAL3,ANKRD23,MYH10,LASP1,TOGARAM1,MRTFA,FGD4,PLEKHM2,SSH1,CTTN"
"GO:MF","chromatin binding","GO:0003682","0.049235965245077416","1.3077175435472552","606","424","24","25412","PRDM1,HMGA2,FOS,H3C14,EGR2,PER1,MNT,SPI1,NFATC2,CGAS,HDAC7,SMARCD3,NCOA2,PARG,SREBF2,PHF8,CRAMP1,MCM9,POLR2A,DNMT3A,SP3,H3C15,TNRC18,CIC"
"GO:BP","biological regulation","GO:0065007","2.597438906678877e-23","22.585454658517378","14043","428","325","27543","KLF7,MARCO,CD55,ATP2B4,RGS2,ADGRG6,PRDM1,COL18A1,FGD6,IRAK3,HMGA2,LCP2,IL12B,TSPOAP1,NR1D1,JUP,CD300LF,SDC1,FOS,FLRT2,ITGB8,GPR137B,SERPINB1C,TIFAB,HMGCR,VCL,SOCS4,EDNRB,CTNND2,SLA,SLC39A4,SH3BP1,ACVRL1,HEG1,SLC5A3,HAS1,ABCG1,COL11A2,TNF,VEGFA,TRERF1,LPIN2,ARHGAP26,LDLRAD4,SPTBN2,CDC42EP2,MS4A14,MYOF,CALCRL,DUSP2,IL1A,IL1B,SLC23A2,RALGAPA2,MMP9,SLC7A11,FNIP2,TLR2,H3C14,ADGRL2,TRIM14,TMEM38B,MYCL,POU3F1,FGR,NADK,STAP1,CXCL3,RASGEF1B,HVCN1,PILRA,FSCN1,FLT1,TFEC,CAV1,OLR1,MYADM,SIGLECE,FCHSD2,SWAP70,ITGAL,ITGAX,CX3CL1,LDLR,PRDM10,MYO1E,PIM2,SLC7A3,NOX1,PID1,HTR2B,RGS16,SELE,ATF3,AKAP12,GJA1,EGR2,DNMT3L,KITL,INPP5J,LIF,RHBDF1,PER1,MNT,CSF3,HAP1,KCNJ2,SECTM1A,KLF11,AHR,CARMIL1,GADD45G,ARRDC3,LHFPL2,PLK2,PTGER2,ERO1A,SLC39A14,IL7R,RNF19A,ZHX2,ZHX1,CSF2RB,RAPGEF3,MAP3K12,ABCC1,ARHGAP31,CDKN1A,TREML1,TSLP,CD14,BTAF1,CTNND1,SPI1,ADAM33,RRBP1,NECAB3,NFATC2,TENT5C,F3,SLC9B2,ASPH,TMOD1,MARCKSL1,LCK,FBLIM1,CCNL2,CXCL1,CXCL2,LRRC8D,CLIP1,HIP1,ZFAND2A,HIPK2,EPHA1,HK2,VWF,RASSF8,BICRA,SPRED3,SPTY2D1,NAV2,MAP6,MICAL2,DCUN1D3,CCND1,ANGPT2,LETM2,PSD3,IL12RB1,CACNA1A,MAST1,MMP2,CGAS,CISH,HYAL1,ELF4,PTCHD1,HDAC7,HPSE,HERPUD1,HECA,TXNRD1,PHLDA1,TIMELESS,SQSTM1,GPRC5C,STXBP6,FGD3,TRPS1,ASAP1,MAFF,TBC1D23,ETS2,POT1B,TSHZ1,SGMS1,NFE2L2,PTPN22,GM17494,USP53,ERRFI1,SMARCD3,SEPTIN11,CLEC5A,LOXL3,STK38L,PRKCG,PVR,NFKBID,ZFP619,AMPD3,GPRC5B,SPN,TBC1D9,RRAD,PHLDB1,PPP2R3A,MAMLD1,RRS1,NCOA2,CARF,FN1,SLC16A10,PIP5K1C,AFF4,PLEKHM1,RIPOR2,TTC37,PARG,MAPK8,XPO4,DACH1,PLEC,SREBF2,CD80,PRDM9,TREML4,PLCB3,PAPSS2,SPTAN1,MYEF2,ITCH,NNAT,NAA15,SUPT20,RLF,DDI2,UBE4B,GM20605,GPR146,ARHGAP35,PTGIR,PLPPR2,MAPKAPK3,LRRFIP2,GRIPAP1,PHF8,USP37,CFAP45,EYA4,ITGAE,WDR81,ZMIZ1,DOCK8,DHRS9,SESTD1,IL12RB2,S1PR2,FTX,MINK1,ATG2A,PROKR1,MICAL3,ANKRD23,ARMC9,PBX1,ZBTB2,DOT1L,MFSD12,BBS10,DDIT3,ZFP287,MYH10,POLR2A,SUMO2,SMIM6,DNMT3A,TOGARAM1,AHSA1,SP4,NISCH,KBTBD7,MRTFA,FGD4,CBLB,TRIM39,LIMS2,SP3,MADD,ATG13,SPG11,CDS2,NAPB,TGM2,H3C15,CASP8AP2,ZMYM6,SDC3,PLEKHM2,SSH1,SH2B3,CARD11,ZFP467,GPNMB,FXYD4,ACRBP,CIC,SERPINH1,BAG3,PNPLA2,CTTN,PIEZO1,SIK2,ABCD1"
