Query Name	Rank	Scaled Rank	Set_name	TF	Intersect	Set length	FET p-value	FDR	Odds Ratio	Library	Overlapping_Genes
"gene_set_query"	"11"	"0.09322"	"STAT3_HELAS3_HG19"	"STAT3"	"100"	"1780"	"1.253E-7"	"4.04E-6"	"1.851"	"ENCODE--ChIP-seq"	"TES,SERPINE1,NAMPT,LIPG,GBP5,GTPBP2,PRDX5,KLRK1,GSDMD,PRPF38A,APOOL,TIPARP,DENND1A,TIMP1,ANXA1,DUSP1,STAT1,STAT3,TTC9C,PSMB8,LYRM1,MITD1,PLOD2,IL1RAP,IL13RA1,SAP30,S100A8,ANKRD17,CNP,ITPR1,THEM4,CD164,LCN2,RAB5A,CEMIP2,TRIM56,PPP1R15B,CEBPB,PPM1H,PRR5L,NOCT,WHAMM,PML,KLF6,IFITM3,UBE2L6,IFI35,IFIT1,IFIT3,IL12B,ARFIP1,SP110,CARHSP1,RIN2,GYPC,MYCBP2,MGST1,NLN,HIVEP2,NMI,BST2,SERP1,CTSC,EDN1,IL18,B3GNT2,NCOA7,DNASE1L3,STK40,RHOQ,SP100,STX11,NFIL3,GPC1,CD55,PLEKHA2,AIG1,FAP,TMEM140,TMOD3,PSMD10,TOR1AIP2,PRNP,PNPT1,MLKL,HSPA5,CRIM1,ISG20,IL6,PICALM,DTWD1,SPRED1,CASP4,IRF2,SLFN5,TM2D1,GBP2,GBP3,USP25,PIKFYVE"
"gene_set_query"	"12"	"0.1017"	"CEBPB_MYOCYTE_MM9"	"CEBPB"	"42"	"535"	"1.28E-7"	"4.04E-6"	"2.65"	"ENCODE--ChIP-seq"	"GHITM,DLEU2,GTPBP2,MTHFR,CP,FCRLB,ATRNL1,STAT3,TTC9C,RNF149,MAP3K8,AEBP1,MYD88,PPP1R15B,CEBPB,ANGPT1,CLEC2D,IFITM2,LGALS8,CRYZL1,SMIM3,XBP1,CUTC,GLIPR2,MDFIC,STK40,RHOQ,NFIL3,AIG1,NUPR1,PXK,PSEN1,HSPA5,ISG20,IL6,SPRED1,TGIF1,ARID1A,DDX19B,SAMHD1,GBP2,SPEN"
"gene_set_query"	"13"	"0.1102"	"PRDM1_HELAS3_HG19"	"PRDM1"	"87"	"1487"	"1.317E-7"	"4.04E-6"	"1.933"	"ENCODE--ChIP-seq"	"TES,SERPINE1,NUB1,GBP7,PSME2,LARP1,RMDN3,MAGOHB,WDR43,IL18BP,IFIH1,RARS,TIMP1,BATF2,PSMA6,PSMA4,DEDD,STAT1,STAT3,TTC9C,PSMB8,FABP3,PLOD2,PHIP,ANKRD17,SAV1,ESD,THEM4,SOCS7,YJU2,GGCT,CRYBG1,SOS1,CEBPB,CEBPD,PRR5L,NOD1,LRRC8C,IFIT1,IFIT2,TRIM21,SLC12A9,IL15RA,SP110,INPP4A,CARHSP1,MARF1,TRIM14,PLPP3,MYCBP2,SCFD1,NMI,EXT1,KYAT3,CD40,EDN1,IL18,RAB33B,TLCD2,DNASE1L3,TLR3,DYNC1I2,SP100,CD55,NR3C1,TMEM140,CHMP4B,DDX60,HSPA5,NONO,ISG15,BFAR,IL6,MXD1,RND3,CASP4,DDX58,PLA2G4A,TENT5A,IRF2,FAM72A,PSMB10,ATAD2B,GBP3,SPEN,USP25,MX1"
"gene_set_query"	"14"	"0.1186"	"GATA2_ENDOTHELIALCELLOFUMBILICALVEIN_HG19"	"GATA2"	"99"	"1809"	"4.369E-7"	"1.21E-5"	"1.801"	"ENCODE--ChIP-seq"	"TES,SERPINE1,LIPG,CD2AP,ZC2HC1A,PPP3R1,ARF4,DENND1A,PHF6,AP3S1,DUSP1,MRPL52,KAT2B,ZEB1,PSMA4,TANK,GCNT2,ANKIB1,LYRM1,RNF149,MITD1,CSF3,IL1RAP,SAP30,CD274,ITPR1,G3BP2,ARPC5,CXCL11,SNAP23,INSL6,UPP1,CEMIP2,PECAM1,TRIM56,CCL5,NOCT,CCL2,VPS54,PTPN1,ANGPT1,NECTIN2,IFIT3,PNP,CRYZL1,RIN2,SCFD1,MED13L,SNW1,TMCC3,RGL1,TMED5,CTSC,EDN1,IL18,CACYBP,B3GNT2,NCOA7,STK40,DCP2,STX11,SERTAD3,TEFM,RANBP2,PLEKHA4,AIG1,BATF,PTTG1,ARHGDIB,PROCR,PHOSPHO2,GPD2,CMPK2,PPIC,CNN3,ITPRID2,PRNP,MLKL,CRIM1,DNAJC13,INHBA,ISG20,IL6,PICALM,GPSM2,SPRED1,CASP4,CASP1,DDX58,RCN1,SLFN5,TM2D1,USP12,USP18,GBP2,GBP3,USP25,PIKFYVE,PIK3IP1"
"gene_set_query"	"15"	"0.1271"	"PAX5_GM12892_HG19"	"PAX5"	"33"	"404"	"1.033E-6"	"2.71E-5"	"2.767"	"ENCODE--ChIP-seq"	"NAMPT,RMDN3,OGFR,UBL7,STAT1,CENPJ,MAP3K8,TPST1,CCDC25,PLEKHF2,TLK2,LCK,PPM1K,ZNRF1,TIFA,PTPN1,KLF6,CLEC2D,TRMT61B,SETDB2,ZUP1,RAB8B,IL15,UGDH,AMN1,NPY,SELENOW,PXK,TDRD7,HOOK2,TENT4A,DTWD1,STOML1"
"gene_set_query"	"16"	"0.1356"	"IRF1_K562_HG19"	"IRF1"	"191"	"4204"	"4.193E-6"	"1.01E-4"	"1.48"	"ENCODE--ChIP-seq"	"TES,NDST2,RNF115,NUB1,NAMPT,STARD5,PSME1,PSME2,FPR1,LARP1,ABCA1,PRPF38A,APOOL,TIPARP,MTHFR,MAGOHB,MOV10,OGFR,MOCS2,TUT7,DENND1A,CLINT1,IL18BP,IFIH1,RARS,TIMP1,UBL7,BATF2,PSMA5,PSMA6,PSMA4,OAF,TMEM67,IL12RB1,CRBN,STAT1,GSR,PSMB8,SPSB1,RNF149,ETNK1,TMEM229B,FMR1,TNFRSF8,MAP3K8,SLC25A43,HMGN3,MAP2K4,TLE3,AREL1,MINPP1,MOB3C,LY6E,CD274,PFKFB3,TXNDC9,CCDC25,LY96,SOCS1,ESD,G3BP2,SYNJ1,XAF1,RAB5A,PLEKHF2,CRYBG1,SNAP23,SUMO1,CEMIP2,TMBIM6,SOS1,TRIM56,PPP1R15B,NOD1,PPM1K,AP3M2,NOCT,TIFA,POLR2G,SLC25A22,DDHD1,KLF3,PML,TTC39B,DNAJA1,ST7,IFITM3,IFITM1,IFITM2,UBE2L6,IFI35,IFIT1,IFIT3,IFIT2,PNP,TNFSF10,ARFIP1,LGALS9,ATXN7L1,CIAO2B,TRIM21,HERC6,AGFG1,IL15RA,RSAD2,SP110,INPP4A,CARHSP1,MARF1,CRYZL1,CCDC86,GYPC,NLN,SCFD1,SNX2,MIER3,INPP5K,N4BP1,TMEM184B,TMEM50B,NMI,PARP12,BST2,FBXL5,CD40,HIBADH,CAB39L,CTSZ,CTSC,RAB8B,IL15,CACYBP,RAB33B,RAP2C,B3GNT2,AIDA,TLR3,DCP2,DYNC1I2,SP100,AMN1,PDZD11,TEFM,RANBP2,MPP1,DYNC1H1,GCA,GCH1,GFI1B,GRINA,SAMD9L,ZFAND5,TMEM140,CCND2,PTTG1,ZBP1,SELENOW,CMPK2,PXK,TOR1AIP2,DDX60,SPTA1,ITPRID2,PNPT1,PHF11,TDRD7,ISG15,BFAR,ISG20,IFT22,HOOK2,GNB4,CYCS,LRP11,RTP4,GPSM2,DTWD1,CASP8,USP42,DDX58,OAS3,IRF2,SLFN5,RALA,USP18,PSMB10,URGCP,TAF13,MX2,MX1,RBM43"
"gene_set_query"	"17"	"0.1441"	"FOS_ENDOTHELIALCELLOFUMBILICALVEIN_HG19"	"FOS"	"94"	"1814"	"6.487E-6"	"1.46E-4"	"1.7"	"ENCODE--ChIP-seq"	"SERPINE1,NDST2,PSMD7,NAMPT,PRELID2,TIPARP,MTHFR,XKR8,ARF4,TUT7,WDR43,TIMP1,JAK2,DUSP1,PSMA5,AFTPH,DEDD,STAT3,LYRM1,PLOD2,IL1RAP,ADORA3,MAP3K8,IST1,MINPP1,NSMAF,LY96,SAV1,ARPC5,CXCL11,SYNJ1,RAB5A,SNAP23,UPP1,ARL4A,TMBIM6,TRIM56,PPP1R15B,NLRC5,CCL7,CCL2,PTPN1,ANGPT1,DNAJA1,KLF6,ST7,IFIT3,IFIT2,IL15RA,RIN2,SCFD1,HIVEP2,N4BP1,IFI44,NMI,EXT1,KYAT3,RGL1,SERP1,NKIRAS1,CTSC,EDN1,UGDH,MDFIC,DYNC1I2,SP100,CD55,AIG1,ZFAND5,ARHGDIB,TMOD3,PROCR,SELENOT,PXK,UBB,ISOC1,PRNP,MLKL,BFAR,ARHGAP26,ISG20,IL6,GNB4,MXD1,FBN1,PICALM,RND1,CASP4,ELF1,DDX19B,GBP2,GBP3,TAF13,PIKFYVE"
"gene_set_query"	"18"	"0.1525"	"TBP_CH12LX_MM9"	"TBP"	"89"	"1695"	"6.603E-6"	"1.46E-4"	"1.724"	"ENCODE--ChIP-seq"	"SERPINE1,GHITM,NDST2,PSMD7,LIPG,DLEU2,GBP5,FNDC3A,ZSCAN29,GSDMD,PRPF38A,APOOL,RMDN3,TMEM192,MOCS2,ABRACL,DEDD,ANKIB1,PSMB9,MITD1,IL1RAP,RAB43,TNFRSF8,RAB2B,IST1,TAP2,NAAA,CD274,LY96,SOCS1,ESD,THEM4,MAFK,XAF1,SNAP23,SUMO1,PSD4,TMBIM6,TRIM56,CEBPB,FGL2,POLR2G,LGALS9,TRIM21,MARF1,XBP1,NMI,EXT1,BST2,ZUP1,INTS9,CUTC,NKIRAS1,TMED5,DBNL,RAB33B,MDFIC,DCP2,AMN1,PDZD11,TEFM,DYNC1H1,GCH1,PLEKHA4,THEMIS2,CD69,SAMD9L,ARHGDIB,ZBP1,TMOD3,ARID5A,SLC30A1,KMO,NUPR1,KLHL18,PSMD10,DDX60,PNPT1,HSPA5,CRIM1,IL6,NAT2,STOML1,ATAD2B,GBP2,MX2,MX1,CMTM6,TAF7"
"gene_set_query"	"19"	"0.161"	"BHLHE40_MELCELLLINE_MM9"	"BHLHE40"	"88"	"1702"	"1.264E-5"	"2.41E-4"	"1.696"	"ENCODE--ChIP-seq"	"NDST2,RNF115,NAMPT,DLEU2,GBP7,CNBD2,RFX5,IDNK,PI4K2A,PRDX5,LARP1,PRELID2,TIPARP,MTHFR,TMEM192,TREML2,BATF2,DUSP1,KAT2B,ABRACL,GSR,PSMB8,TLE4,TLE3,DGAT2,TNKS,LY96,SNN,CD164,SYNJ1,MAFK,RAB5A,SUMO1,ARL4A,SOS1,CEBPB,LRP4,MLLT3,NOCT,POLR2G,TTC39B,ST7,LST1,UBE2L6,LGALS8,MARF1,CRYZL1,SIK3,PLPP1,GYPC,SNX2,TMEM50B,GADD45G,MED13L,CREBRF,BMI1,CACYBP,RAP2C,STK40,RHOQ,AIF1,UBTD1,MGAT1,GCH1,PLEKHA4,CCND2,TMOD3,SELENOW,TOR1AIP2,ARHGAP17,UBB,ITPRID2,BFAR,DNAJC13,ARHGAP26,RCL1,HOOK2,PICALM,RTP4,CNPPD1,TGIF1,USP12,SAMHD1,URGCP,MX2,CMTM6,PIK3IP1,TNIP3"
"gene_set_query"	"20"	"0.1695"	"GATA1_G1EER4_MM9"	"GATA1"	"152"	"3299"	"1.363E-5"	"2.43E-4"	"1.502"	"ENCODE--ChIP-seq"	"NDST2,NUB1,GTPBP2,CNBD2,IDNK,PI4K2A,ZSCAN29,LARP1,PRELID2,RMDN3,TREML2,ARF4,DENND1A,CLINT1,PIGV,RARS,JAK2,PGAM2,MRPL52,PSMA6,AFTPH,MMP14,OAF,RNF139,DEDD,CRBN,P2RY14,STAT3,GSR,TTC9C,ELP5,LYRM1,TAOK3,RNF149,ETNK1,MITD1,HSPA1A,ADORA3,NUDT17,SLC25A43,MAP2K4,RAB2B,SAP30,MOB3C,NSMAF,CD274,TXNDC9,TNKS,THEM4,YJU2,GGCT,SYNJ1,MAFK,RAB5A,SNAP23,ARL4A,LCK,TMBIM6,SOS1,TRIM56,PPP1R15B,MLLT3,NOCT,SVBP,WHAMM,PML,DNAJA1,ST7,IFITM1,IFITM2,UBE2L6,IKZF1,ARFIP1,LGALS8,CIAO2B,AGFG1,TMEM170B,CRYZL1,SIK3,SMIM3,GYPC,MYCBP2,SCFD1,MIER3,INPP5K,XBP1,SETDB2,GADD45G,MED13L,BST2,SNW1,CREBRF,INTS9,CUTC,HIBADH,CAB39L,CTSZ,GLIPR2,RAB8B,DBNL,TAX1BP1,SGK3,STK40,DYNC1I2,HDC,PDZD11,MGAT1,CD55,TEFM,MPP1,PLEKHA2,PLEKHA4,GFI1B,THEMIS2,ZFAND5,NR3C1,CCND2,PTTG1,ARHGDIB,TMOD3,PROCR,PHOSPHO2,SELENOW,DENND6B,NUPR1,TOR1AIP2,SPTA1,UBB,ITPRID2,NONO,BFAR,IL6,HOOK2,CYCS,PICALM,DTWD1,CNPPD1,ARID1A,ELF1,RCN1,DDX19B,IRF2,FAM72A,RALA,USP18,PSMB10,TAF13,CMTM6,PIKFYVE,TAF7,CCDC173,RBM43"
"gene_set_query"	"21"	"0.178"	"ZKSCAN1_CH12LX_MM9"	"ZKSCAN1"	"59"	"1034"	"1.862E-5"	"3.15E-4"	"1.882"	"ENCODE--ChIP-seq"	"ANKLE2,TES,NDST2,PPP4R1,LIPG,TYW5,PSME1,HOMER1,RNF135,RNF139,PSMB8,TAOK3,TMEM229B,MAP2K4,IST1,PHIP,ANKRD17,PFKFB3,SAV1,SNN,SOCS1,THEM4,SUMO1,PSD4,TLK2,LCK,TRIM56,ZNRF1,SLC25A22,DDHD1,ASS1,KEAP1,TNFSF10,ATXN7L1,SP110,TMEM170B,TRIM14,PLPP3,SMIM3,GYPC,SP140,NLN,MIER3,PDCD10,SLAMF7,PRKX,NFIL3,TMEM176A,CCND2,TOR1AIP2,UBB,NFXL1,DNAJC13,IL6,LRP11,RTP4,ELF1,SLFN5,TAF13"
"gene_set_query"	"22"	"0.1864"	"BATF_GM12878_HG19"	"BATF"	"43"	"676"	"1.885E-5"	"3.15E-4"	"2.113"	"ENCODE--ChIP-seq"	"NUB1,NAMPT,GBP6,RFX5,PRDX5,UBL7,PSMA6,IL12RB1,STAT3,NUDT17,MINPP1,NOTCH2,CD274,TXNDC9,SOCS7,AP3M2,IL2RA,FCGR2B,CLEC2D,IFIT3,IFIT2,RUBCNL,SP140,SCFD1,SLAMF7,PARP8,DNASE1L3,RHOQ,SP100,NR3C1,TMEM140,CCND2,UBB,PRNP,PHF11,ISG15,ISG20,ELF1,AIM2,IRF2,GBP4,MX2,SCIMP"
