Query Name	Rank	Scaled Rank	Set_name	TF	Intersect	Set length	FET p-value	FDR	Odds Ratio	Library	Overlapping_Genes
"gene_set_query"	"11"	"0.09322"	"STAT3_HELAS3_HG19"	"STAT3"	"108"	"1780"	"4.087E-9"	"1.33E-7"	"1.951"	"ENCODE--ChIP-seq"	"SERPINE1,GLS,TFG,LIPG,GBP5,GTPBP2,BLOC1S6,KLRK1,PIP5K1A,FZD1,GSDMD,PRPF38A,APOOL,TIPARP,HBP1,TIMP1,DUSP1,VWA5A,PSMA3,PHLPP1,PTGS2,SLC7A2,STAT3,MBD2,TTC9C,PSMB8,RNF145,CRLF3,CSF1,IL1RAP,SLC8A1,BEST1,PPP1CB,KPNA4,MYLIP,SLC9A8,ANKRD17,SOCS3,SBNO2,BCL3,LCN2,CIITA,PPP6R1,DNM1L,APAF1,CEMIP2,BIRC6,TRIM56,PPP1R15B,CEBPB,FURIN,WHAMM,AHNAK2,CFLAR,KLF6,IFIT1,SLC11A2,XRN1,ALPK1,RIN2,PTGES,HELZ2,MBTD1,HIVEP1,STAT5B,NMI,HSPBAP1,BST2,SERP1,EDN1,IL18,RHOF,MAPRE2,STK40,STX11,NFIL3,GPC1,FAP,CCNG2,CRTC2,MIR155,C1RL,AZI2,ARID5B,LOX,SBDS,PSMD10,CCDC146,TOR1AIP2,NDRG1,PRNP,MLKL,DENND4A,KLHL28,CRIM1,ISG20,BRWD3,USP32,AFF1,SPRED1,CASP7,CASP4,RBM7,ETV6,SLFN5,GBP2,GBP3,USP25"
"gene_set_query"	"12"	"0.1017"	"ZNF384_CH12LX_MM9"	"ZNF384"	"100"	"1677"	"2.924E-8"	"8.49E-7"	"1.915"	"ENCODE--ChIP-seq"	"MAPKBP1,MILR1,NUB1,TFG,DLEU2,GBP7,RFX5,GSDMD,PRPF38A,TNFSF4,RCSD1,FAM102B,JAK2,PSMA3,PSMA4,GAS7,RNF135,TMEM67,PCGF5,TTC9C,SPSB1,IL1RAP,HMGN3,ATP11B,SLC9A8,RHOBTB3,LY96,YJU2,CELF2,ZC3H6,CLEC1A,ADAMTS6,ITGA4,CEMIP2,BIRC6,TRIM56,PPM1K,SH3BP5,PLCL2,DDHD1,DNAJA1,MARCKS,KLF6,IL2RA,TRIM36,LST1,IFIT1,IFIT2,FNDC7,SP140,EBI3,MTTP,HELZ2,MBTD1,MIER3,SLAMF6,SLAMF1,STAT5A,GADD45B,TNFSF15,ADHFE1,NMI,IL10,CD52,IL15,CD48,TLR7,TLR3,STX11,KANSL1L,PLEKHA4,BATF,THEMIS2,FAS,CRTC2,PTTG1,MIR155,AZI2,PPFIA3,GEM,PDGFRL,WDFY2,CCDC146,TOR1AIP2,FUT8,VCAM1,MLKL,CRIM1,POU2F2,CALHM6,NAT2,NFKBIE,CASP8,CASP4,CASP1,CNPPD1,TENT5A,LTA,SAMHD1,NOS2"
"gene_set_query"	"13"	"0.1102"	"PRDM1_HELAS3_HG19"	"PRDM1"	"91"	"1487"	"3.43E-8"	"9.47E-7"	"1.969"	"ENCODE--ChIP-seq"	"SERPINE1,NUB1,ALCAM,GBP7,PSME2,HSPA4L,AMZ2,FZD1,WDR59,HBP1,CPEB3,IL18BP,IFIH1,TIMP1,BATF2,VWA5A,PSMA3,PSMA4,NFIX,SLC7A2,FLNB,STAT3,TTC9C,PSMB8,CSF1,SLC8A1,CXCL16,PPP1CB,KPNA4,FOXP1,PHIP,ANKRD17,NOTCH1,SAV1,SOCS7,YJU2,GGCT,CIITA,ADAMTS6,PPM1B,SOS1,MET,RNF31,CEBPB,CEBPD,NOD1,RAB20,LRRC8C,IFIT1,IFIT2,B2M,TRIM21,IL15RA,MARF1,HIVEP1,GADD45B,TNFSF15,NMI,EXT1,GRB2,CD40,EDN1,PARP3,IL18,RHOF,TLR3,PURB,CCNG2,AZI2,LMO4,PDGFRL,CHMP4B,CCDC146,DDX60,SMURF1,KLHL28,ISG15,BFAR,IL7,MXD1,BRWD3,USP32,RND3,CASP4,ABCC4,PLA2G4A,TENT5A,PRRG4,GBP3,USP25,MX1"
"gene_set_query"	"14"	"0.1186"	"BCL11A_GM12878_HG19"	"BCL11A"	"68"	"1038"	"1.228E-7"	"3.08E-6"	"2.117"	"ENCODE--ChIP-seq"	"NUB1,ALCAM,TIPARP,RCSD1,CLINT1,PIGV,GPR132,ZEB1,RIC1,CCL22,STAT3,DGKA,SLC9A8,NOTCH2,SNN,SOCS1,TNFRSF14,SKIL,LY86,CIITA,ARL5B,PPP6R1,ITGA4,ZNRF1,WHAMM,SEC23B,CFLAR,DDHD1,MCOLN2,MARCKS,CLEC2D,CPNE3,B2M,HERC6,SP140,EBI3,HIVEP1,SLAMF1,ZUP1,GRAP,AKAP13,CD38,CCR7,PARP8,TLR1,STX11,CXCR3,RFTN1,FAS,CD86,CCND2,ZBP1,ARID5A,ARID5B,DTX2,GRK3,VCAM1,DENND4A,PHF11,ISG20,IL7,SRGN,ETV6,HSH2D,AIM2,IRF7,MX2,SCIMP"
"gene_set_query"	"15"	"0.1271"	"CEBPB_C2C12_MM9"	"CEBPB"	"76"	"1285"	"1.217E-6"	"2.8E-5"	"1.899"	"ENCODE--ChIP-seq"	"RABGEF1,DLEU2,IAH1,BLOC1S6,PIP5K1A,AMZ2,MTHFR,CP,TNFSF4,NAPEPLD,HBP1,CLINT1,TIMP1,GNL1,F7,JDP2,PTGS2,STAT3,TTC9C,RNF149,CDC14A,MAP3K8,KPNA4,HAT1,PHIP,GSTT1,SKIL,MYD88,SUMO1,TNFRSF1B,TRIM56,PPP1R15B,CEBPB,LENG9,RAB21,SH3BP5,SH3BP4,TTC39B,CLEC2D,MTTP,PDCD10,GADD45B,LACC1,ZUP1,AKAP13,GLIPR2,PARP8,STK40,AKAP7,PURB,NFIL3,RANBP2,SLC31A1,AXL,CCNG2,ARID4A,LMO4,ARID5A,ARID5B,LZTFL1,LOX,NUPR1,TOR1AIP2,NDRG1,TBC1D13,KLHL24,ISG20,TTC26,TNFAIP3,SPRED1,SRGN,PPP2R5A,ETV6,SAMHD1,GBP2,MX1"
"gene_set_query"	"16"	"0.1356"	"MAZ_MELCELLLINE_MM9"	"MAZ"	"95"	"1766"	"4.029E-6"	"8.24E-5"	"1.717"	"ENCODE--ChIP-seq"	"ENO2,DLEU2,GTPBP2,BLOC1S6,AMZ2,TIPARP,TREML2,TNFSF9,HBP1,RCSD1,GPR132,DUSP1,AFTPH,ZEB1,AEBP2,JDP2,PHLPP1,CEPT1,MBD2,DCBLD2,UBE2D1,MSI2,RAB43,KPNA4,KCNH4,PHIP,ANKRD17,SOCS3,SNN,SOCS1,SOCS7,SKIL,OSBPL3,BCL9,BCL3,CELF3,TLK2,PPM1B,TMBIM4,SOS1,PLAG1,MLLT3,ZNRF1,BAHD1,SVBP,SH3BP5,DRAM2,PTPN11,KLF3,DNAJA1,RAB12,CPNE3,AGFG1,DHX40,XRN1,HELZ2,MIER3,HIVEP1,STAT5B,GADD45B,CREBRF,DCP1A,RAB22A,PARP3,RAP2C,XIAP,KANSL1L,CCNG2,APBA1,CRTC2,GDA,UBE2Z,CCND2,PPFIA3,ATP1B3,RPGRIP1L,LZTFL1,GEM,NUPR1,NDRG1,PTCH1,POU2F2,LRP11,USP32,TNFAIP3,AFF1,GPHN,SPRED1,USP42,PPP2R5A,ETV3,LATS1,B4GALT5,ATP2B1,OTUD1"
"gene_set_query"	"17"	"0.1441"	"BHLHE40_MELCELLLINE_MM9"	"BHLHE40"	"91"	"1702"	"7.562E-6"	"1.44E-4"	"1.706"	"ENCODE--ChIP-seq"	"ENO2,RABGEF1,DLEU2,DIP2B,GBP7,CNBD2,RFX5,GUCD1,TIPARP,MTHFR,TREML2,HBP1,BATF2,DUSP1,GNL1,KAT2B,NFIX,PHLPP1,ABRACL,PSMB8,CRLF3,MSI2,MYLIP,DGAT2,ATP11B,HAT1,LY96,SNN,SLC38A6,SYNJ1,ARL5B,SUMO1,ITGA4,TRAF5,BMP2K,SOS1,CEBPB,LRP4,MLLT3,MLLT6,RAB21,RAB20,ZNRF3,E2F5,TTC39B,LST1,CPNE3,DHX40,MARF1,PLPP1,MTTP,MBTD1,STAT5B,TMEM86B,GADD45B,TMEM50B,HSPBAP1,CREBRF,RAB22A,CCR7,RAP2C,STK40,CST7,AIF1,CXCR3,KANSL1L,RFTN1,PLEKHA4,CCNG2,PLAT,CCND2,C1RL,BAHCC1,SELENOW,TOR1AIP2,ARHGAP17,NDRG1,TBC1D13,BFAR,HOOK2,NFKBIE,TNFAIP3,SLC2A6,AFF1,CNPPD1,ABCC4,ASAP3,SAMHD1,MX2,ATP2B1,TNIP3"
"gene_set_query"	"18"	"0.1525"	"MEF2A_GM12878_HG19"	"MEF2A"	"54"	"871"	"9.009E-6"	"1.66E-4"	"1.996"	"ENCODE--ChIP-seq"	"GLS,NUB1,ALCAM,DLEU2,RFX5,TIPARP,ARF4,CLINT1,GPR132,CENPJ,RAB43,MYLIP,CD274,SAV1,SKIL,LY86,CIITA,ZC3H6,ARL5B,AP3M2,ZNRF1,CCL5,WHAMM,PLCL2,CFLAR,MCOLN2,DNAJA1,MARCKS,KLF6,CLEC2D,IFIT1,CPNE3,SP140,HIVEP1,GADD45B,ZBTB6,DCP1A,AKAP13,CCR9,TLR1,CD48,TLR7,PURB,SLC31A1,RFTN1,PLEKHA4,MIR155,ARID5B,ARHGAP17,DENND4A,ISG15,HOOK2,ZCCHC4,ETV6"
"gene_set_query"	"19"	"0.161"	"ZKSCAN1_CH12LX_MM9"	"ZKSCAN1"	"61"	"1034"	"1.177E-5"	"2.1E-4"	"1.893"	"ENCODE--ChIP-seq"	"TFG,LIPG,PSME1,HOMER1,NAPEPLD,HBP1,MED13,RNF135,RNF139,CCL22,TMCO4,PSMB8,CCDC71L,MSI2,KPNA3,PHIP,ANKRD17,PFKFB3,NOTCH1,SAV1,SOCS3,SNN,SOCS1,TNFRSF14,SKIL,LY86,ZC3H6,SUMO1,TLK2,DNM1L,BIRC6,TRIM56,MLLT6,ZNRF1,BAHD1,PTPN11,DDHD1,MARCKS,TNFSF10,CPNE3,ATXN7L1,SP140,MIER3,PDCD10,SLAMF7,RHOF,NFIL3,CCNG2,FAS,CRTC2,UBE2Z,CCND2,MIR155,TOR1AIP2,DTX2,PTCH1,NFKBIE,LRP11,SLC2A6,ETV6,SLFN5"
"gene_set_query"	"20"	"0.1695"	"TCF3_MYOCYTE_MM9"	"TCF3"	"90"	"1708"	"1.406E-5"	"2.43E-4"	"1.68"	"ENCODE--ChIP-seq"	"PI4K2B,NUB1,ALCAM,PPP4R2,FNDC3A,CD2AP,HSPA4L,GSDMD,HOMER1,TIPARP,ELL2,HRC,NAPEPLD,ARF4,GPR132,JAK2,DUSP1,PSMA3,ZEB1,AEBP2,RNF139,RNF145,RNF149,CENPJ,UBE2D1,MSI2,KPNA3,MYLIP,NOTCH2,ANKRD17,NOTCH1,SAV1,SNN,SOCS1,SRGAP3,OSBPL3,ZC3H6,TNFRSF1B,BMP2K,BIRC6,CEBPB,PBXIP1,BAHD1,SH3BP5,PLCL2,MERTK,KLF3,MARCKS,KLF6,CLEC2D,VEZT,IKZF1,SLC11A2,MTTP,LPAR1,N4BP1,GADD45B,TNFSF15,EXT1,TMCC3,GRB2,RAB22A,AKAP13,GLIPR2,PARP3,RHOF,PURB,NFIL3,GPC1,KANSL1L,RANBP2,AZI2,LMO4,ARID5A,CMPK2,CHMP4B,CCDC146,CNN3,CNN2,ACBD3,FBN1,RND3,SPRED1,RBM7,USP42,LATS1,ASAP3,THBS1,ATP2B1,OTUD1"
"gene_set_query"	"21"	"0.178"	"BATF_GM12878_HG19"	"BATF"	"44"	"676"	"1.709E-5"	"2.86E-4"	"2.103"	"ENCODE--ChIP-seq"	"NUB1,GBP6,RFX5,AMZ2,TNFSF4,SASS6,GPR132,STAT3,ZBTB32,NOTCH2,CD274,NOTCH1,TNFRSF14,SOCS7,CIITA,AP3M2,CFLAR,IL2RA,CLEC2D,IFIT2,RUBCNL,SP140,EBI3,SLAMF7,GADD45B,GRAP,AKAP13,CCR7,PARP8,TLR1,CCND2,MIR155,LZTFL1,SBDS,PRNP,DENND4A,PHF11,ISG15,ISG20,SRGN,AIM2,GBP4,MX2,SCIMP"
"gene_set_query"	"22"	"0.1864"	"TBP_CH12LX_MM9"	"TBP"	"88"	"1695"	"2.826E-5"	"4.59E-4"	"1.654"	"ENCODE--ChIP-seq"	"SERPINE1,LIPG,DLEU2,DDX17,GBP5,STARD8,FNDC3A,FAM133B,GSDMD,PRPF38A,APOOL,HBP1,GPR132,ELMOD2,VWA5A,PSMA3,ABRACL,RICTOR,CCL22,PSMB9,CCDC71L,CSF1,IL1RAP,RAB43,TNFRSF8,MYLIP,CD274,MAX,LY96,SBNO2,SOCS1,SLC38A6,SUMO1,TRIM56,CEBPB,FGL2,PBXIP1,E2F5,MCOLN2,CPNE3,LGALS9,TRIM21,MARF1,ANP32A,EBI3,HELZ2,RAB11FIP1,TNFSF15,NMI,EXT1,BST2,ZUP1,GRAP,DCP1A,TMED5,MDFIC,DCP2,AMN1,PLEKHA4,THEMIS2,CD69,ZBP1,ARID5A,SBDS,NUPR1,PSMD10,DTX2,DDX60,NDRG1,DENND4A,CRIM1,KLHL24,POU2F2,NAT2,ACBD3,NFKBIB,CHD6,SLC2A6,GMPPB,SRGN,ETV3,LTA,IRF8,TMEM219,GBP2,IGBP1,MX2,MX1"
