Query Name	Rank	Scaled Rank	Set_name	TF	Intersect	Set length	FET p-value	FDR	Odds Ratio	Library	Overlapping_Genes
"gene_set_query"	"11"	"0.09322"	"ETS1_MELCELLLINE_MM9"	"ETS1"	"45"	"1614"	"0.001234"	"0.0426"	"1.699"	"ENCODE--ChIP-seq"	"SPI1,ARMC7,WDR81,STXBP1,PRDM10,SMIM6,ZBTB7A,RREB1,ABCA3,NR1D1,TRERF1,PARP12,TREML1,ATG2A,AIRN,MTMR12,SLC7A11,SLC18A2,GRIPAP1,TBL1X,RANBP2,GCH1,SYVN1,PER1,GPR146,ATP8A1,GNPTAB,TGM2,ZBTB37,KAT6A,WDFY2,NSMAF,BCL2L11,MYH10,DOCK8,MAST1,TMEM104,TRIM65,KLF11,PKD1L2,ATP2B4,WEE1,TRIM39,ASXL2,LPIN2"
"gene_set_query"	"12"	"0.1017"	"MYOD1_MYOCYTE_MM9"	"MYOD1"	"70"	"2784"	"0.001382"	"0.0429"	"1.528"	"ENCODE--ChIP-seq"	"SLC23A2,CBLB,LDLRAD4,GPATCH8,PIEZO1,CCNL2,REV1,SLC5A3,SMIM6,RNF214,HIVEP2,NFATC2,MICAL2,ABTB2,PPFIBP1,MTMR10,MTMR12,TENM4,SLC7A11,MINK1,BGN,HEATR5A,TET3,PLIN4,RAPGEF3,NAPB,FGD4,APBB2,RANBP2,DPY19L3,PKN1,GPR146,TNC,TLE2,DGAT2,DYRK1B,KAT6A,NSMAF,FBLIM1,LTBP2,PLCXD2,BCL2L11,PLXNA2,MYH10,ITPRID2,ANKRD23,SSH1,DOCK6,DOCK8,PTPN23,PSTPIP1,TMEM104,DDI2,SPG11,KLF11,ABCC1,DNMT3A,SMARCD3,P2RY2,FEM1C,SH2B3,SPEN,ATF7IP,KDM4B,RPRD2,MERTK,TRIM39,DOP1B,ASXL2,LPIN2"
"gene_set_query"	"13"	"0.1102"	"JUND_HELAS3_HG19"	"JUND"	"39"	"1356"	"0.0014"	"0.0429"	"1.754"	"ENCODE--ChIP-seq"	"ERRFI1,CAPN15,FAM53C,FNBP4,ARRDC3,RFX1,MFSD12,WDR81,FLRT2,PIP5K1C,NFATC2,NBEAL1,NR1D1,SLC7A11,OLR1,MYOF,RAPGEF3,MNT,SNX29,MICALL1,TBL1X,TM4SF19,TNC,CELSR3,GNPTAB,BASP1,KCNH4,ZBTB37,UTRN,PLCXD2,BRWD3,MAST1,KLF11,PLEKHG2,TBC1D9,HDAC7,SPEN,CLCN6,ASXL2"
"gene_set_query"	"14"	"0.1186"	"EGR1_H1HESC_HG19"	"EGR1"	"30"	"971"	"0.00157"	"0.0451"	"1.889"	"ENCODE--ChIP-seq"	"GPATCH8,ZMIZ1,MFSD12,EPHA1,GNS,ATR,C2CD3,TRAM2,SLC18A2,MNT,PRR14L,APBB2,TBL1X,ZSWIM4,NKTR,MBD4,MBD5,ZYX,ACRBP,ZBTB37,ZKSCAN8,SOCS4,BMP1,USP37,LCOR,LENG8,THBS1,POLR2A,ATP2B4,ARID3B"
"gene_set_query"	"15"	"0.1271"	"ZNF263_K562_HG19"	"ZNF263"	"27"	"849"	"0.001717"	"0.0451"	"1.946"	"ENCODE--ChIP-seq"	"SPI1,CBLB,TRIM14,KCNQ1OT1,HIVEP2,RREB1,SETD1B,VEGFA,HIPK2,ZYX,LOXL3,TLE2,ATXN2L,BCL2L11,BAG3,ITPRID2,MAP3K12,DOCK8,PTPN23,FYCO1,DDI2,ELF4,SPACA6,BICRA,IGF2BP3,TSPOAP1,WEE1"
"gene_set_query"	"16"	"0.1356"	"MAFK_ESE14_MM9"	"MAFK"	"34"	"1169"	"0.00218"	"0.0547"	"1.775"	"ENCODE--ChIP-seq"	"CEP95,ARRDC3,REV1,ARMC7,KCNQ1OT1,TNRC18,ZBTB7A,RREB1,TREML4,ATG2A,SLC7A11,MYOF,FGD4,MNT,TBL1X,ZSWIM4,CASP8AP2,TJP2,LOXL3,CELSR3,FBRSL1,ZBTB37,CACNA1A,BCL2L11,ANKRD23,EFHD2,SPG11,PLEKHG2,MMP9,PLEC,LENG8,EYA4,KLF7,DOP1B"
"gene_set_query"	"17"	"0.1441"	"TFAP2A_HELAS3_HG19"	"TFAP2A"	"48"	"1810"	"0.002322"	"0.0557"	"1.614"	"ENCODE--ChIP-seq"	"MAPKBP1,CAPN15,MFSD12,WDR81,RALGDS,JUP,MICAL3,RASSF8,NR1D1,PARP12,ABTB2,SMG1,TRAM2,OLR1,MYOF,HEATR5A,SFI1,TBL1X,ZSWIM4,MBD4,GATAD2B,DPY19L3,ZYX,TNC,BASP1,CLIP1,WDFY2,SLC26A2,PFKFB3,LPP,PLCXD2,BAG3,SEC16A,CDK6,MAP3K12,CGAS,KLF11,PLEKHG2,ELF4,LCOR,HDAC7,P2RY2,SH2B3,ATP2B4,RPRD2,WEE1,REST,LPIN2"
"gene_set_query"	"18"	"0.1525"	"CTCFL_K562_HG19"	"CTCFL"	"55"	"2154"	"0.002719"	"0.0592"	"1.552"	"ENCODE--ChIP-seq"	"PIEZO1,CCNL2,PRKCG,REV1,TRIM14,NECAB3,IGSF9,RNF214,KCNQ1OT1,PIP5K1C,RALGDS,RREB1,JUP,ABCA3,MICAL3,CDS2,HIP1,SFI1,SLC29A3,RAPGEF3,FGD6,MICALL1,APBB2,GCH1,GATAD2B,VEGFA,PKN1,GNPTAB,TGM2,KCNH4,DGAT2,POU3F1,WDFY2,DPEP3,NSMAF,LTBP2,BCL2L11,EP400,ITPRID2,CORO2A,BMP1,DOCK6,MAST1,CXCL1,CXCL2,TRIM65,PLEKHG2,PLEC,LENG8,SH2B3,ZFC3H1,RPRD2,MERTK,SPAG1,PIK3AP1"
"gene_set_query"	"19"	"0.161"	"IKZF1_GM12878_HG19"	"IKZF1"	"48"	"1836"	"0.003002"	"0.0592"	"1.59"	"ENCODE--ChIP-seq"	"CBLB,FNBP4,RFX1,WDR81,TRIM14,PLPP3,SRCAP,PRDM10,HIVEP2,CARMIL1,SMG1,C2CD3,DENND1A,LYST,MYOF,AP3B1,ASH1L,DOT1L,SNX29,PRR14L,ZSWIM4,LHFPL2,LOXL3,ZBTB37,WDFY2,CARD11,NSMAF,PFKFB3,USP54,ARHGAP31,CDK6,BRWD3,CGAS,PTPN22,DDI2,CEP170,TBC1D9,MMP9,FGR,LCOR,POLR2A,IGF2BP3,TSPOAP1,MARCKSL1,ATP2B4,RPRD2,ARID3B,PIK3AP1"
"gene_set_query"	"20"	"0.1695"	"CEBPB_ECC1_HG19"	"CEBPB"	"33"	"1171"	"0.003922"	"0.0691"	"1.718"	"ENCODE--ChIP-seq"	"SPI1,BSN,FNBP4,NISCH,TNRC18,HIVEP2,ZBTB7A,JUP,RASSF8,PPFIBP1,SLC7A11,ZHX2,PLIN4,MNT,APBB2,TBL1X,LDLR,NKTR,MBD4,PER1,TNC,RALGAPA2,USP54,SEC16A,HPSE,MAP3K12,CXCL1,SUMO2,PLEKHG2,RRBP1,ATF7IP,ATP2B4,RPRD2"
"gene_set_query"	"21"	"0.178"	"TEAD4_ECC1_HG19"	"TEAD4"	"48"	"1871"	"0.004182"	"0.0691"	"1.56"	"ENCODE--ChIP-seq"	"MAPKBP1,ZMIZ1,PIEZO1,CEP95,REV1,WDR81,IGSF9,TNRC18,HIVEP2,JUP,ABCA3,NBEAL1,PPFIBP1,SLC7A11,TRAM2,MYOF,HEATR5A,RAPGEF3,FGD6,TBL1X,LDLR,NKTR,ZYX,TJP2,TNC,PVR,ATXN2L,KAT6A,TIMELESS,LTBP2,LPP,MYH10,USP37,DOCK8,PTPN23,KLF11,TBC1D9,LCOR,THBS1,P2RY2,FEM1C,IGF2BP3,ATF7IP,EYA4,EFR3B,CLCN6,WEE1,REST"
"gene_set_query"	"22"	"0.1864"	"NFIC_SKNSH_HG19"	"NFIC"	"19"	"587"	"0.00601"	"0.0897"	"1.982"	"ENCODE--ChIP-seq"	"PIEZO1,TNS3,WDR81,ATF7,TNRC18,HIVEP2,ABCA3,VASN,COL19A1,TBL1X,ZSWIM4,PER1,ZYX,TNC,NR2C2,MLXIP,ATP2B4,WEE1,LPIN2"
"gene_set_query"	"23"	"0.1949"	"GATA2_G1EER4_MM9"	"GATA2"	"28"	"996"	"0.007333"	"0.101"	"1.714"	"ENCODE--ChIP-seq"	"ERRFI1,REV1,ARMC9,WDR81,TRIM14,NECAB3,GNS,CPEB4,HIP1,TRAM2,ZMYM6,SFI1,NAPB,FGD4,ZSWIM4,DYRK1B,SLC26A2,IGF2R,DOCK6,MAST1,PTPN23,SPG11,PLEC,BICRA,TOGARAM1,ATF7IP,KDM4B,CLCN6"
"gene_set_query"	"24"	"0.2034"	"ZKSCAN1_MELCELLLINE_MM9"	"ZKSCAN1"	"9"	"204"	"0.008012"	"0.108"	"2.734"	"ENCODE--ChIP-seq"	"LDLRAD4,PIP5K1C,MTMR12,TBL1X,TAOK3,PLCXD1,MCUR1,ITGAX,SH3BP1"
"gene_set_query"	"25"	"0.2119"	"USF2_MELCELLLINE_MM9"	"USF2"	"45"	"1814"	"0.008995"	"0.11"	"1.507"	"ENCODE--ChIP-seq"	"ENO2,CEP95,ARMC9,WDR81,STXBP1,GNS,RALGDS,RREB1,ZFR2,ABCA3,NR1D1,GOLGB1,CPEB4,ATR,SMG1,TRIOBP,RAPGEF3,DOT1L,ZSWIM4,RANBP2,MBD5,AP3D1,PER1,ZYX,PKN1,GPR146,KAT6A,SLC26A2,IGF2R,PTPN23,TRIM65,SPG11,KLF11,HDAC7,POLR2A,TOGARAM1,TSPOAP1,FNIP2,MLXIP,ATF7IP,KDM4B,CLCN6,WEE1,ASXL2,LPIN2"
"gene_set_query"	"26"	"0.2203"	"USF1_C2C12_MM9"	"USF1"	"43"	"1719"	"0.009088"	"0.11"	"1.52"	"ENCODE--ChIP-seq"	"CEP95,REV1,ARMC9,WDR81,GNS,PIP5K1C,RREB1,ZFR2,MICAL2,NR1D1,OLR1,ZHX2,MINK1,MNT,ZSWIM4,RANBP2,MBD5,AP3D1,PER1,ZYX,PKN1,GPR146,CARF,DGAT2,DYRK1B,KAT6A,SLC26A2,FBLIM1,PLCXD2,IGF2R,CXCL1,PTPN23,SPRED3,TOGARAM1,IGF2BP2,FNIP2,MLXIP,ATF7IP,KDM4B,CLCN6,WEE1,ASXL2,LPIN2"
"gene_set_query"	"27"	"0.2288"	"PAX5_GM12892_HG19"	"PAX5"	"14"	"404"	"0.009466"	"0.11"	"2.127"	"ENCODE--ChIP-seq"	"CEP95,RALGDS,ABCA3,MTMR10,HEATR5A,NKTR,PER1,TPST1,KAT6A,DOCK4,DOCK8,POLR2A,TSPOAP1,ATF7IP"
"gene_set_query"	"28"	"0.2373"	"PRDM1_HELAS3_HG19"	"PRDM1"	"38"	"1487"	"0.009679"	"0.11"	"1.554"	"ENCODE--ChIP-seq"	"PIEZO1,RNF111,FNBP4,RFX1,MFSD12,WDR81,TRIM14,ATF7,PLPP3,FLRT2,RALGDS,NR1D1,GOLGB1,ATG2A,SMG1,MTMR12,C2CD3,OLR1,TBL1X,MBD4,MBD5,SYVN1,AP3D1,LPP,EP400,CDK6,HPSE,NFKBID,BRWD3,MAP3K12,CXCL2,CEP170,SPG11,RRBP1,TOGARAM1,IGF2BP3,SH2B3,SPEN"
"gene_set_query"	"29"	"0.2458"	"JUN_CH12LX_MM9"	"JUN"	"34"	"1325"	"0.01268"	"0.127"	"1.56"	"ENCODE--ChIP-seq"	"SPI1,FAM53C,MRTFA,GNS,KCNQ1OT1,NR1D1,ATG2A,TECPR2,CIC,GRIPAP1,ZHX2,TLR9,MNT,TBL1X,ZYX,ATXN2L,WDFY2,CARD11,FBLIM1,HTRA4,POU2F2,IGF2R,PLEKHM1,MCUR1,PTPN22,ITGAX,KLF11,ELF4,LENG8,P2RY2,SH2B3,ARID3B,KLF7,PIK3AP1"
"gene_set_query"	"30"	"0.2542"	"MYOG_MYOCYTE_MM9"	"MYOG"	"72"	"3208"	"0.0134"	"0.128"	"1.36"	"ENCODE--ChIP-seq"	"SLC23A2,ERRFI1,CBLB,LDLRAD4,GPATCH8,PIEZO1,CCNL2,RNF111,REV1,ARMC9,RFX1,NISCH,ATF7,NECAB3,STXBP1,SLC5A3,SMIM6,KCNQ1OT1,ZFR2,PPFIBP1,MTMR10,SMG1,MINK1,MTSS1,TET3,PLIN4,NAPB,FGD6,MICALL1,RANBP2,ANKIB1,VEGFA,PER1,TAOK3,PKN1,GPR146,TNC,PVR,FBRSL1,TGM2,TLE2,RALGAPA2,KAT6A,WDFY2,TNFRSF11A,PLCXD2,RAP1B,BCL2L11,ZKSCAN8,PLXNA2,ITPRID2,SSH1,PLEKHM1,PLEKHM2,DOCK8,PTPN23,PSTPIP1,DDI2,EFHD2,SPG11,ABCC1,SMARCD3,LENG8,NR2C2,SH3BP1,P2RY2,IGF2BP2,RPRD2,CLCN6,DOP1B,ASXL2,PIK3AP1"
"gene_set_query"	"31"	"0.2627"	"TCF12_MYOCYTE_MM9"	"TCF12"	"27"	"1004"	"0.01384"	"0.129"	"1.637"	"ENCODE--ChIP-seq"	"GPATCH8,PIEZO1,NISCH,SMIM6,FLRT2,HIVEP2,JUP,NR1D1,TRERF1,VASN,MTMR12,ZHX2,MYOF,MTSS1,PLIN4,NAPB,TBL1X,VEGFA,PER1,TNC,FBLIM1,PLXNA2,ANKRD23,SPG11,SMARCD3,THBS1,ASXL2"
"gene_set_query"	"32"	"0.2712"	"FOS_K562_HG19"	"FOS"	"44"	"1858"	"0.01898"	"0.157"	"1.437"	"ENCODE--ChIP-seq"	"ERRFI1,CBLB,SAP130,CCNL2,FNBP4,ARMC9,MRTFA,RFX1,MFSD12,WDR81,ATF7,PRDM10,GNS,KCNQ1OT1,JUP,ABTB2,PPFIBP1,GOLGB1,ATG2A,HIP1,MTMR12,LYST,FGD6,ZSWIM4,MBD4,CASP8AP2,TM4SF19,SYVN1,AP3D1,GATAD2B,PER1,DYRK1B,TPST1,SLC26A2,MYH10,DOCK4,SUMO2,KLF11,RRBP1,NR2C2,BICRA,KDM4B,KLF7,CLCN6"
"gene_set_query"	"33"	"0.2797"	"CEBPZ_HEPG2_HG19"	"CEBPZ"	"22"	"801"	"0.01931"	"0.157"	"1.673"	"ENCODE--ChIP-seq"	"CBLB,FNBP4,MRTFA,RFX1,ATF7,PRDM10,TNRC18,JUP,NR1D1,GOLGB1,MTMR12,C2CD3,ZSWIM4,CASP8AP2,SYVN1,AP3D1,GATAD2B,MYH10,IGF2R,MIR3064,KDM4B,LPIN2"
"gene_set_query"	"34"	"0.2881"	"MEF2A_K562_HG19"	"MEF2A"	"10"	"279"	"0.02053"	"0.159"	"2.202"	"ENCODE--ChIP-seq"	"ERRFI1,RFX1,HEATR5A,TBL1X,DYRK1B,KLF11,PLEC,TSPOAP1,KLF7,WEE1"
"gene_set_query"	"35"	"0.2966"	"MXI1_CH12LX_MM9"	"MXI1"	"41"	"1721"	"0.0207"	"0.159"	"1.446"	"ENCODE--ChIP-seq"	"GPATCH8,ARMC9,MRTFA,RFX1,ATF7,STXBP1,HIVEP2,ZBTB7A,NBEAL1,PPFIBP1,TECPR2,MTMR10,MTMR12,C2CD3,TRAM2,TRIOBP,MED12,TCTN1,CIC,JAK3,HEATR5A,RANBP2,CASP8AP2,ANKIB1,PER1,PKN1,GPR146,FBRSL1,RALGAPA2,SLC26A2,TNFRSF11A,LPP,BMP1,DOCK8,TMEM104,MLXIP,MARCKSL1,EFR3B,ASXL2,SPAG1,CCDC171"
"gene_set_query"	"36"	"0.3051"	"HNF4A_HEPG2_HG19"	"HNF4A"	"54"	"2396"	"0.0244"	"0.166"	"1.366"	"ENCODE--ChIP-seq"	"ERRFI1,GPATCH8,CCNL2,TNS3,WDR81,TRIM14,NECAB3,PRDM10,GNS,RREB1,JUP,NFATC2,NR1D1,VASN,TREML1,CDS2,MTMR10,DENND1A,CX3CL1,JAK3,ZHX2,HEATR5A,SLC29A3,SNX29,TBL1X,LDLR,VEGFA,HIPK2,TAOK3,TJP2,CARF,FBRSL1,KAT6A,WDFY2,BCL2L11,CORO2A,USP37,MCUR1,PTPN23,CXCL2,DDI2,PLEKHG2,DNMT3A,RRBP1,THBS1,HDAC7,POLR2A,P2RY2,TOGARAM1,FEM1C,IGF2BP2,CLCN6,WEE1,LPIN2"
"gene_set_query"	"37"	"0.3136"	"IRF3_HEPG2_HG19"	"IRF3"	"19"	"699"	"0.03015"	"0.189"	"1.655"	"ENCODE--ChIP-seq"	"CBLB,CCNL2,FNBP4,RFX1,WDR81,ATF7,PRDM10,KCNQ1OT1,JUP,GOLGB1,MTMR12,C2CD3,ZSWIM4,SYVN1,GATAD2B,SLC26A2,MYH10,RRBP1,KDM4B"
"gene_set_query"	"38"	"0.322"	"GATA3_MCF7_HG19"	"GATA3"	"43"	"1890"	"0.03411"	"0.204"	"1.379"	"ENCODE--ChIP-seq"	"SLC23A2,FAM53C,TNS3,ARMC9,SRCAP,IGSF9,TNRC18,HIVEP2,RREB1,CARMIL1,JUP,ATR,MTMR11,OLR1,ZHX2,ASH1L,HEATR5A,SNX29,APBB2,TBL1X,RANBP2,GCH1,TAOK3,ZYX,TJP2,ATP8A1,ZBTB37,ATXN2L,CLIP1,FBLIM1,USP54,LPP,BAG3,SSH1,PTPN22,TRPS1,DDI2,RRBP1,HDAC7,TOGARAM1,KDM4B,RPRD2,DOP1B"
"gene_set_query"	"39"	"0.3305"	"SP2_H1HESC_HG19"	"SP2"	"27"	"1095"	"0.03481"	"0.204"	"1.498"	"ENCODE--ChIP-seq"	"CBLB,CCNL2,FNBP4,MRTFA,RFX1,WDR81,ATF7,ZBTB7A,JUP,PPFIBP1,HIP1,MTMR12,FGD6,PRR14L,ZSWIM4,SYVN1,GATAD2B,DPY19L3,TRIP11,SLC26A2,ZKSCAN8,MYH10,MAST4,RRBP1,NR2C2,BICRA,KDM4B"
"gene_set_query"	"40"	"0.339"	"BCL11A_H1HESC_HG19"	"BCL11A"	"5"	"108"	"0.03536"	"0.205"	"2.876"	"ENCODE--ChIP-seq"	"TJP2,KAT6A,TNFRSF11A,MAP3K12,REST"
"gene_set_query"	"41"	"0.3475"	"GATA1_G1EER4_MM9"	"GATA1"	"70"	"3299"	"0.03744"	"0.209"	"1.284"	"ENCODE--ChIP-seq"	"SPI1,SAP130,CEP95,CCNL2,RNF111,FNBP4,ARMC9,NISCH,EID3,PRDM10,SMIM6,KCNQ1OT1,PIP5K1C,ZBTB7A,RREB1,ABCA3,TREML1,ATG2A,AIRN,TECPR2,MTMR10,MTMR12,DENND1A,TCTN1,CIC,MTSS1,HEATR5A,FGD4,PRR14L,LDLR,NKTR,SYVN1,GATAD2B,HIPK2,TAOK3,GPR146,ATP8A1,CARF,GNPTAB,KAT6A,UTRN,NSMAF,EP400,ITPRID2,SEC16A,CORO2A,PLEKHM1,MIR3064,BRWD3,DOCK6,MCUR1,FYCO1,DDI2,EFHD2,KLF11,PLEKHG2,LENG8,PKD1L2,RRBP1,HDAC7,SH3BP1,TSPOAP1,SH2B3,ANGPT2,ATP2B4,ARID3B,WEE1,REST,ASXL2,LPIN2"
