"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","inflammatory response","GO:0006954","9.347769403093685e-17","16.029292009608778","745","194","36","27543","PTGS2,ADORA2A,IL12B,CCL2,CCL7,CCL12,CCL8,CCL5,CCL3,CCL4,IFI35,SOCS3,EDNRB,MEFV,FPR1,FPR2,ANXA1,JAK2,IL2RA,NMI,IL1A,IL1B,CXCL10,CXCL11,NPY,TARM1,SAA3,IL27,HP,MAPKAPK2,MIR155,AIF1,IL6,CTSC,NUPR1,PLD4"
"GO:BP","regulation of cytokine production","GO:0001817","1.1624498865083869e-16","15.93462576057306","750","194","36","27543","PTGS2,CD244A,IFI205,IL12B,CCL2,CCL5,CCL3,CCL4,BATF,GPR18,MEFV,HSPA1B,EIF2AK2,ANXA1,JAK2,NMI,IL1A,IL1B,GBP7,PDE4B,ISG15,CLEC4B1,CLEC4A2,TARM1,IL27,N4BP1,MAPKAPK2,SLAMF6,PNP2,MIR155,AIF1,TRAF2,IL6,CLEC4N,BST2,PLD4"
"GO:BP","cytokine production","GO:0001816","1.5066414031644989e-16","15.8219901021372","756","194","36","27543","PTGS2,CD244A,IFI205,IL12B,CCL2,CCL5,CCL3,CCL4,BATF,GPR18,MEFV,HSPA1B,EIF2AK2,ANXA1,JAK2,NMI,IL1A,IL1B,GBP7,PDE4B,ISG15,CLEC4B1,CLEC4A2,TARM1,IL27,N4BP1,MAPKAPK2,SLAMF6,PNP2,MIR155,AIF1,TRAF2,IL6,CLEC4N,BST2,PLD4"
"GO:BP","response to cytokine","GO:0034097","2.7391398594236695e-16","15.562385792271328","1155","194","43","27543","PTGS2,IFI205,KMO,IL12B,CCL2,CCL7,CCL12,CCL8,CCL5,CCL3,CCL4,SOCS3,EDN1,MEFV,HSPA1B,EIF2AK2,F830016B08RIK,ANXA1,JAK2,IFIT1,IL2RA,NMI,IL1A,IL1B,GBP7,ISG15,CD38,CXCL10,CXCL11,SAA3,IFITM1,IFITM3,MAPKAPK2,CSF3,USP25,MIR155,AIF1,TRAF2,STXBP3,IL6,IFITM2,IFITM6,BST2"
"GO:BP","leukocyte activation","GO:0045321","2.461720216959226e-15","14.608761307674156","1046","194","40","27543","CD244A,ADORA2A,IL12B,CCL2,SLFN1,CCL5,CCL3,IFI35,MILR1,BATF,MMP14,GPR18,LST1,BATF2,ANXA1,JAK2,IL2RA,NMI,IL1A,IL1B,SDC4,GM5150,CD38,NPY,CLEC4B1,CLEC4A2,TARM1,IL27,PSMB10,SLAMF6,IKZF1,CD86,AIF1,SOS1,STXBP3,PRDX1,IL6,IL4I1,CTSC,NCK1"
"GO:BP","cell activation","GO:0001775","2.509759812486101e-15","14.60036783911783","1165","194","42","27543","CD244A,ADORA2A,IL12B,CCL2,SLFN1,CCL5,CCL3,IFI35,MILR1,BATF,MMP14,GPR18,LST1,BATF2,ANXA1,JAK2,IL2RA,NMI,IL1A,IL1B,SDC4,GM5150,PDPN,CD38,CXCL10,NPY,CLEC4B1,CLEC4A2,TARM1,IL27,PSMB10,SLAMF6,IKZF1,CD86,AIF1,SOS1,STXBP3,PRDX1,IL6,IL4I1,CTSC,NCK1"
"GO:BP","positive regulation of cytokine production","GO:0001819","2.1999343703967562e-14","13.657590275086742","487","194","28","27543","PTGS2,CD244A,IFI205,IL12B,CCL2,CCL5,CCL3,CCL4,BATF,MEFV,HSPA1B,EIF2AK2,ANXA1,JAK2,IL1A,IL1B,PDE4B,ISG15,TARM1,IL27,MAPKAPK2,SLAMF6,PNP2,MIR155,AIF1,TRAF2,IL6,CLEC4N"
"GO:BP","regulation of leukocyte proliferation","GO:0070663","1.9930794849456467e-13","12.700475381086294","252","194","21","27543","CD244A,IL12B,CCL12,SLFN1,CCL5,LST1,ANXA1,JAK2,IL2RA,IL1A,IL1B,SDC4,CD38,TARM1,IL27,CD86,AIF1,SOS1,IL6,IL4I1,NCK1"
"GO:BP","regulation of lymphocyte proliferation","GO:0050670","4.057082314732705e-13","12.391786180742423","228","194","20","27543","CD244A,IL12B,SLFN1,CCL5,LST1,ANXA1,JAK2,IL2RA,IL1A,IL1B,SDC4,CD38,TARM1,IL27,CD86,AIF1,SOS1,IL6,IL4I1,NCK1"
"GO:BP","response to bacterium","GO:0009617","4.416305801583424e-13","12.35494086205828","1031","194","37","27543","PTGS2,ADAMTS4,IFI205,KMO,IL12B,CCL2,CCL12,SLFN2,CCL5,CCL3,WFDC17,WFDC18,IGHM,EDN1,EDNRB,EIF2AK2,JAK2,IFIT1,IL1A,IL1B,GBP7,PDE4B,ISG15,CXCL10,NPY,TNIP3,SAA3,IL27,HP,TENT5A,MAPKAPK2,CSF3,CD86,MIR155,CD52,IL6,MT2"
"GO:BP","regulation of mononuclear cell proliferation","GO:0032944","5.693218479171562e-13","12.24464214967203","232","194","20","27543","CD244A,IL12B,SLFN1,CCL5,LST1,ANXA1,JAK2,IL2RA,IL1A,IL1B,SDC4,CD38,TARM1,IL27,CD86,AIF1,SOS1,IL6,IL4I1,NCK1"
"GO:BP","regulation of T cell proliferation","GO:0042129","1.0918942299312119e-12","11.961819429014062","178","194","18","27543","CD244A,IL12B,SLFN1,CCL5,ANXA1,JAK2,IL2RA,IL1A,IL1B,SDC4,TARM1,IL27,CD86,AIF1,SOS1,IL6,IL4I1,NCK1"
"GO:BP","leukocyte proliferation","GO:0070661","1.1989042377156792e-12","11.92121550471814","350","194","23","27543","CD244A,IL12B,CCL12,SLFN1,CCL5,LST1,ANXA1,JAK2,IL2RA,IL1A,IL1B,SDC4,CD38,TARM1,IL27,PSMB10,SLAMF6,CD86,AIF1,SOS1,IL6,IL4I1,NCK1"
"GO:BP","T cell activation","GO:0042110","1.5229316744746175e-12","11.817319580619492","527","194","27","27543","CD244A,ADORA2A,IL12B,CCL2,SLFN1,CCL5,BATF,GPR18,ANXA1,JAK2,IL2RA,IL1A,IL1B,SDC4,GM5150,CLEC4B1,CLEC4A2,TARM1,IL27,PSMB10,SLAMF6,CD86,AIF1,SOS1,IL6,IL4I1,NCK1"
"GO:BP","lymphocyte proliferation","GO:0046651","1.7065640937114712e-12","11.76787739620896","317","194","22","27543","CD244A,IL12B,SLFN1,CCL5,LST1,ANXA1,JAK2,IL2RA,IL1A,IL1B,SDC4,CD38,TARM1,IL27,PSMB10,SLAMF6,CD86,AIF1,SOS1,IL6,IL4I1,NCK1"
"GO:BP","T cell proliferation","GO:0042098","1.874840409434794e-12","11.727035694470464","214","194","19","27543","CD244A,IL12B,SLFN1,CCL5,ANXA1,JAK2,IL2RA,IL1A,IL1B,SDC4,TARM1,IL27,PSMB10,CD86,AIF1,SOS1,IL6,IL4I1,NCK1"
"GO:BP","mononuclear cell proliferation","GO:0032943","2.2160203952205007e-12","11.6544262468809","321","194","22","27543","CD244A,IL12B,SLFN1,CCL5,LST1,ANXA1,JAK2,IL2RA,IL1A,IL1B,SDC4,CD38,TARM1,IL27,PSMB10,SLAMF6,CD86,AIF1,SOS1,IL6,IL4I1,NCK1"
"GO:BP","cytokine-mediated signaling pathway","GO:0019221","3.1769344385925994e-12","11.497991747480455","451","194","25","27543","IL12B,CCL2,CCL7,CCL12,CCL8,CCL5,CCL3,CCL4,EDN1,HSPA1B,JAK2,IL2RA,NMI,IL1A,IL1B,ISG15,CXCL10,CXCL11,IFITM1,IFITM3,USP25,TRAF2,IL6,IFITM2,IFITM6"
"GO:BP","cellular response to cytokine stimulus","GO:0071345","4.166246585150041e-12","11.380255029299274","1045","194","36","27543","IFI205,KMO,IL12B,CCL2,CCL7,CCL12,CCL8,CCL5,CCL3,CCL4,SOCS3,EDN1,HSPA1B,F830016B08RIK,JAK2,IFIT1,IL2RA,NMI,IL1A,IL1B,GBP7,ISG15,CXCL10,CXCL11,SAA3,IFITM1,IFITM3,CSF3,USP25,MIR155,AIF1,TRAF2,STXBP3,IL6,IFITM2,IFITM6"
"GO:BP","regulation of multicellular organismal process","GO:0051239","4.925170720863112e-12","11.307578710984894","2854","194","60","27543","IL19,PTGS2,CD244A,IFI205,MARCKS,ADORA2A,IL12B,CCL2,CCL5,CCL3,CCL4,BATF,EDN1,MMP14,EDNRB,GPR18,MEFV,HSPA1B,EIF2AK2,ANXA1,JAK2,IL2RA,GFI1B,NMI,IL1A,IL1B,GBP7,PDE4B,PDPN,ISG15,CD38,CXCL10,NPY,CLEC4B1,CLEC4A2,TARM1,IL27,N4BP1,TENT5A,MAPKAPK2,SLAMF6,CSF3,PNP2,CD86,MIR155,AIF1,SOS1,TRAF2,IL6,CLEC4N,CLEC2D,ARHGDIB,IL4I1,CTSC,NUPR1,IFITM5,BST2,PLD4,TWF1,ACAT2"
"GO:BP","response to stimulus","GO:0050896","6.998504304279103e-12","11.154994765957944","10393","194","127","27543","GPC1,IL19,PTGS2,ADAMTS4,CD244A,IFI205,KMO,MARCKS,ADORA2A,GSTT1,IL12B,CCL2,CCL7,CCL12,CCL8,SLFN2,CCL5,CCL3,CCL4,WFDC17,WFDC18,IFI35,PECAM1,MILR1,PITPNC1,SOCS3,BATF,IFI27L2A,IGHM,EDN1,MMP14,DPYSL2,DGKH,EDNRB,GPR18,MEFV,HAS1,FPR1,FPR2,HSPA1B,LST1,EIF2AK2,F830016B08RIK,BATF2,MS4A7,MS4A6C,ANXA1,JAK2,IFIT1,IL2RA,RND3,NMI,IL1A,IL1B,SDC4,CP,GBP7,SLC31A1,PDE4B,STK40,PDPN,ISG15,CD38,CXCL10,CXCL11,BMT2,NPY,TNIP3,CLEC4B1,CLEC4A2,CD69,CLEC1B,TARM1,SAA3,IL27,IFITM1,IFITM3,N4BP1,HP,CHORDC1,TENT5A,BCL2A1A,BCL2A1C,ITGA9,GM6377,MAPKAPK2,BTG2,COP1,SLAMF6,UPP1,PPP3R1,PTTG1,CSF3,TLK2,AHR,TMEM170B,TENT4A,PNP2,MARF1,CD86,USP25,MIR155,AIF1,RAB12,SOS1,RHOQ,TRAF2,SELENOT,GSTM2,STXBP3,PRDX1,CD52,IL6,CLEC4N,CLEC2D,ARHGDIB,IL4I1,CTSC,NUPR1,IFITM2,IFITM6,BST2,MT2,NCK1,PSMD10,PLD4,TWF1"
"GO:BP","lymphocyte activation","GO:0046649","3.2273304494895494e-11","10.491156564486884","872","194","32","27543","CD244A,ADORA2A,IL12B,CCL2,SLFN1,CCL5,BATF,MMP14,GPR18,LST1,ANXA1,JAK2,IL2RA,IL1A,IL1B,SDC4,GM5150,CD38,CLEC4B1,CLEC4A2,TARM1,IL27,PSMB10,SLAMF6,IKZF1,CD86,AIF1,SOS1,PRDX1,IL6,IL4I1,NCK1"
"GO:BP","positive regulation of immune system process","GO:0002684","3.3968606523321905e-11","10.468922268603766","994","194","34","27543","CD244A,IFI205,IL12B,CCL2,CCL7,CCL12,CCL5,CCL3,IFI35,PECAM1,EDN1,MMP14,FPR1,FPR2,ANXA1,JAK2,IL2RA,GFI1B,NMI,IL1A,IL1B,GM5150,PDE4B,CD38,CXCL10,SLAMF6,CD86,AIF1,TRAF2,IL6,CLEC4N,IL4I1,CTSC,NCK1"
"GO:BP","negative regulation of cellular process","GO:0048523","4.802935726707905e-11","10.318493225087638","5155","194","82","27543","GPC1,IL19,PTGS2,ADORA2A,IL12B,CCL2,CCL12,SLFN2,SLFN1,CCL5,CCL3,WFDC17,WFDC18,IFI35,PECAM1,MILR1,SOCS3,EDN1,MMP14,EDNRB,GPR18,MEFV,HAS1,HSPA1B,LST1,EIF2AK2,OVOL1,ANXA1,JAK2,IL2RA,GFI1B,NMI,IL1A,IL1B,SDC4,GBP7,PDE4B,STK40,PDPN,ISG15,CD38,CXCL10,CXCL11,BMT2,NPY,TNIP3,CLEC4B1,TARM1,IFITM1,IFITM3,N4BP1,CHORDC1,TENT5A,BCL2A1A,BCL2A1C,MAPKAPK2,BTG2,IKZF1,PTTG1,CSF3,TLK2,RTN1,TMEM170B,TENT4A,MIER3,CD86,USP25,AIF1,RHOQ,TRAF2,STXBP3,IL6,CLEC2D,ARHGDIB,IL4I1,CTSC,NUPR1,BST2,ZFP558,NCK1,PSMD10,TWF1"
"GO:BP","myeloid leukocyte migration","GO:0097529","4.932990994770887e-11","10.30688967734647","221","194","18","27543","CCL2,CCL7,CCL12,CCL8,CCL5,CCL3,CCL4,PECAM1,EDN1,MMP14,EDNRB,ANXA1,IL1A,IL1B,PDE4B,CXCL10,ITGA9,AIF1"
"GO:BP","regulation of T cell activation","GO:0050863","5.259834261517873e-11","10.279027940340987","333","194","21","27543","CD244A,ADORA2A,IL12B,CCL2,SLFN1,CCL5,ANXA1,JAK2,IL2RA,IL1A,IL1B,SDC4,GM5150,TARM1,IL27,CD86,AIF1,SOS1,IL6,IL4I1,NCK1"
"GO:BP","negative regulation of cell population proliferation","GO:0008285","1.0449044299208284e-10","9.980923429606586","736","194","29","27543","PTGS2,ADORA2A,IL12B,CCL2,CCL12,SLFN2,SLFN1,IFI35,HSPA1B,LST1,EIF2AK2,OVOL1,JAK2,IL2RA,NMI,IL1A,IL1B,SDC4,PDPN,TARM1,IFITM1,IFITM3,BTG2,PTTG1,CD86,AIF1,IL6,IL4I1,NUPR1"
"GO:BP","positive regulation of multicellular organismal process","GO:0051240","1.452977260607897e-10","9.8377411824465","1595","194","42","27543","PTGS2,CD244A,IFI205,MARCKS,ADORA2A,IL12B,CCL2,CCL5,CCL3,CCL4,BATF,EDN1,MMP14,EDNRB,MEFV,HSPA1B,EIF2AK2,ANXA1,JAK2,IL2RA,GFI1B,IL1A,IL1B,PDE4B,PDPN,ISG15,CD38,NPY,TARM1,IL27,TENT5A,MAPKAPK2,SLAMF6,PNP2,MIR155,AIF1,TRAF2,IL6,CLEC4N,IL4I1,TWF1,ACAT2"
"GO:BP","regulation of response to external stimulus","GO:0032101","2.963331175429306e-10","9.528219810003494","946","194","32","27543","PTGS2,IFI205,ADORA2A,IL12B,CCL2,CCL7,CCL12,CCL5,CCL3,IFI35,SOCS3,EDN1,EDNRB,GPR18,MEFV,ANXA1,JAK2,IL2RA,NMI,IL1B,ISG15,CXCL10,NPY,IL27,N4BP1,SLAMF6,AIF1,IL6,CLEC4N,CLEC2D,CTSC,NUPR1"
"GO:BP","cellular response to interferon-gamma","GO:0071346","3.1118097532698703e-10","9.50698696233489","121","194","14","27543","IL12B,CCL2,CCL7,CCL12,CCL8,CCL5,CCL3,CCL4,EDN1,JAK2,NMI,GBP7,AIF1,STXBP3"
"GO:BP","negative regulation of biological process","GO:0048519","3.441902899301446e-10","9.463201385865636","5996","194","88","27543","GPC1,IL19,PTGS2,ADORA2A,IL12B,CCL2,CCL12,SLFN2,SLFN1,CCL5,CCL3,WFDC17,WFDC18,IFI35,PECAM1,MILR1,SOCS3,EDN1,MMP14,EDNRB,GPR18,MEFV,HAS1,HSPA1B,LST1,EIF2AK2,OVOL1,ANXA1,JAK2,IL2RA,GFI1B,NMI,IL1A,IL1B,SDC4,GBP7,PDE4B,STK40,PDPN,ISG15,CD38,CXCL10,CXCL11,BMT2,NPY,TNIP3,CLEC4B1,CLEC4A2,TARM1,IFITM1,IFITM3,N4BP1,CHORDC1,TENT5A,BCL2A1A,BCL2A1C,MAPKAPK2,BTG2,IKZF1,PTTG1,CSF3,TLK2,RTN1,TMEM170B,TENT4A,MIER3,MARF1,CD86,USP25,MIR155,AIF1,RHOQ,TRAF2,STXBP3,IL6,CLEC2D,ARHGDIB,IL4I1,CTSC,NUPR1,IFITM2,IFITM6,BST2,MT2,ZFP558,NCK1,PSMD10,TWF1"
"GO:BP","granulocyte migration","GO:0097530","5.43280361945137e-10","9.26497599320483","154","194","15","27543","CCL2,CCL7,CCL12,CCL8,CCL5,CCL3,CCL4,PECAM1,EDN1,ANXA1,IL1A,IL1B,PDE4B,CXCL10,ITGA9"
"GO:BP","neutrophil migration","GO:1990266","6.137072275157175e-10","9.212038762080724","127","194","14","27543","CCL2,CCL7,CCL12,CCL8,CCL5,CCL3,CCL4,PECAM1,EDN1,IL1A,IL1B,PDE4B,CXCL10,ITGA9"
"GO:BP","leukocyte chemotaxis","GO:0030595","8.355593099995201e-10","9.078022717414743","224","194","17","27543","CCL2,CCL7,CCL12,CCL8,CCL5,CCL3,CCL4,EDN1,EDNRB,GPR18,ANXA1,IL1B,PDE4B,CXCL10,CXCL11,ITGA9,AIF1"
"GO:BP","response to interleukin-1","GO:0070555","1.0522534973548299e-9","8.977879622121275","132","194","14","27543","KMO,CCL2,CCL7,CCL12,CCL8,CCL5,CCL3,CCL4,EDN1,ANXA1,IL1B,CD38,SAA3,IL6"
"GO:BP","intracellular signal transduction","GO:0035556","1.2460866677318214e-9","8.904451750607254","2516","194","52","27543","IL19,PTGS2,CCL2,CCL7,CCL12,CCL8,CCL5,CCL3,CCL4,IFI35,PECAM1,SOCS3,BATF,EDN1,DGKH,EDNRB,GPR18,HSPA1B,EIF2AK2,JAK2,RND3,NMI,IL1A,IL1B,GBP7,STK40,PDPN,BMT2,NPY,TNIP3,SAA3,BCL2A1A,BCL2A1C,MAPKAPK2,PPP3R1,CSF3,TLK2,CD86,USP25,AIF1,RAB12,SOS1,RHOQ,TRAF2,PRDX1,IL6,CLEC4N,ARHGDIB,NUPR1,MT2,NCK1,PSMD10"
